,doc_id,coref_chain,description,mention_type,mention_full_type,tokens_str
783,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_intra_PER46395039701162876,member of new Chrysler board,PER,ENTITY_MENTION,tre membri del nuovo consiglio nascente in Chrysler
784,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_intra_PER46395039701162876,member of new Chrysler board,PER,ENTITY_MENTION,sei nomine
785,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_intra_LOC46394968924134706,Italy,LOC,ENTITY_MENTION,italiana
786,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_intra_PER46395002941073056,Robert Nardelli,PER,ENTITY_MENTION,Robert Nardelli
787,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_intra_PER46395002941073056,Robert Nardelli,PER,ENTITY_MENTION,Il CEO di Chrysler
788,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_intra_PER46395002941073056,Robert Nardelli,PER,ENTITY_MENTION,Il CEO di Chrysler Robert Nardelli
789,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_intra_ORG46394983915799970,Emerging Chrysler,ORG,ENTITY_MENTION,della nuova Chrysler
790,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_intra_ORG46394983915799970,Emerging Chrysler,ORG,ENTITY_MENTION,Chrysler
791,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_intra_LOC27735665947140158,Europe,LOC,ENTITY_MENTION,europea
792,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_OTH40453941937803349,Ultimatum-EHU,OTH,EVENT_MENTION,condizioni
793,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_SPE39063923691680385,Say-EHU,SPE,EVENT_MENTION,dichiarato
794,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_OTH39661009391241506,Function-EHU,OTH,EVENT_MENTION,opererà
795,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",cross_OTH39305468610545156,Demonstrate-EHU,OTH,EVENT_MENTION,dimostrato
796,160257_Fords_US_auto_sales_spike,cross_intra_PER43999661376291416,Financial analysts,PER,ENTITY_MENTION,degli analisti
797,126029_US_automaker_GM_reports_losses,cross_OTH40166924368580505,Have-EHU,OTH,EVENT_MENTION,fissata
798,126029_US_automaker_GM_reports_losses,cross_SPE40167539524269809,Report-EHU,SPE,EVENT_MENTION,riferito
799,126029_US_automaker_GM_reports_losses,cross_OTH40167619945527883,Spend-EHU,OTH,EVENT_MENTION,speso
800,126029_US_automaker_GM_reports_losses,cross_OTH40166758513038863,Receive-EHU,OTH,EVENT_MENTION,ricevuto
801,126029_US_automaker_GM_reports_losses,cross_OTH40539731269955343,Focus-EHU,OTH,EVENT_MENTION,concentrando
802,126311_U,cross_OTH40520611285780623,Try-EHU,OTH,EVENT_MENTION,cercando
803,126311_U,cross_SPE39130414833152890,Say-EHU,SPE,EVENT_MENTION,rivelato
804,126361_U,cross_SPE40168692693089159,Say-EHU,SPE,EVENT_MENTION,dichiarato
805,126361_U,cross_OTH40168461997072113,Have-EHU,OTH,EVENT_MENTION,conta
806,126878_Bankruptcy_for_U,cross_OTH40169211304935897,File-EHU,OTH,EVENT_MENTION,presentare
807,126878_Bankruptcy_for_U,cross_OTH40540419231774851,Try-EHU,OTH,EVENT_MENTION,provato
808,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_intra_LOC27735199461107776,"New York City, US",LOC,ENTITY_MENTION,New York
809,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_SPE39052227591826918,State-EHU,SPE,EVENT_MENTION,dichiarato
810,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_SPE40453012822813445,State-EHU,SPE,EVENT_MENTION,precisando
811,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_SPE39051745732395769,Anticipate-EHU,SPE,EVENT_MENTION,anticipato
812,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_SPE40453755827900684,Conclude-EHU,SPE,EVENT_MENTION,concludendo
813,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_OTH41384580713584584,Receive-EHU,OTH,EVENT_MENTION,erogati
814,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_SPE40452910663808999,Describe-EHU,SPE,EVENT_MENTION,descrivendo
815,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_SPE40453407871942687,Describe-EHU,SPE,EVENT_MENTION,descritto
816,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_SPE39051852305873956,Describe-EHU,SPE,EVENT_MENTION,descritto
817,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_OTH39063344813676600,Point-EHU,OTH,EVENT_MENTION,indicato
818,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_SPE40453301712144440,Respond-EHU,SPE,EVENT_MENTION,rispondere
819,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_SPE39051784421008221,Say-EHU,SPE,EVENT_MENTION,detto
820,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_SPE39051507275040407,State-EHU,SPE,EVENT_MENTION,dichiarato
821,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,cross_SPE39063699688918248,State-EHU,SPE,EVENT_MENTION,garantito
822,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_PRO46393878000774514,Saturn Astra,PRO,ENTITY_MENTION,Astra
823,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_PRO46393891703192224,Saturn Sky,PRO,ENTITY_MENTION,Sky
824,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_PRO46393827223730976,Sky and Astra,PRO,ENTITY_MENTION,"due modelli , Sky e Astra"
825,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_PRO46393827223730976,Sky and Astra,PRO,ENTITY_MENTION,Sky e Astra
826,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_PRO46393827223730976,Sky and Astra,PRO,ENTITY_MENTION,due modelli
827,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_ORG46393757642503177,Saturn dealership network,ORG,ENTITY_MENTION,la relativa rete di concessionari
828,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_ORG46393757642503177,Saturn dealership network,ORG,ENTITY_MENTION,concessionari
829,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_PRO46393854477138682,5 Saturn models,PRO,ENTITY_MENTION,i suoi cinque modelli attuali
830,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,Saturn
831,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,suoi
832,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,Saturn Corporation
833,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,unità di General Motors
834,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,"Saturn , unità di General Motors"
835,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,Saturn
836,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_ORG46393622740894528,Penske Automotive Group,ORG,ENTITY_MENTION,PAG
837,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_ORG46393622740894528,Penske Automotive Group,ORG,ENTITY_MENTION,Penske Automotive Group
838,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,cross_intra_ORG46393622740894528,Penske Automotive Group,ORG,ENTITY_MENTION,Penske Auto
839,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,cross_intra_SPE39743481820277715,Say-EHU,SPE,EVENT_MENTION,dichiarato
840,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,cross_intra_PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Alan Mulally
841,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,cross_intra_PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,l' amministratore delegato della società
842,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,cross_intra_PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,l' amministratore delegato della società Alan Mulally
843,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,cross_PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Mulally
844,60086_Ford_Taurus_to_be_revived,cross_intra_PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Mulally
845,60086_Ford_Taurus_to_be_revived,cross_intra_PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Alan Mulally
846,60086_Ford_Taurus_to_be_revived,cross_intra_PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Il CEO di Ford Motor Company
847,60086_Ford_Taurus_to_be_revived,cross_intra_PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Il CEO di Ford Motor Company Alan Mulally
848,60086_Ford_Taurus_to_be_revived,cross_intra_PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Mulally
849,60086_Ford_Taurus_to_be_revived,cross_PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Alan Mulally
850,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,cross_intra_FIN45820651838632198,Ford share,FIN,ENTITY_MENTION,azione
851,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,cross_intra_FIN45820651838632198,Ford share,FIN,ENTITY_MENTION,azione
852,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,cross_intra_PER45820608302115029,most analysts,PER,ENTITY_MENTION,che
853,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,cross_intra_PER45820608302115029,most analysts,PER,ENTITY_MENTION,"la maggior parte degli analisti , che prevedevano perdite economiche significative per la società automobilistica"
854,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,cross_intra_PER45820608302115029,most analysts,PER,ENTITY_MENTION,dalla maggior parte degli analisti economici
855,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,cross_SPE39043720970225837,Predict-EHU,SPE,EVENT_MENTION,ritiene
856,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,cross_OTH41382237354430108,Behaviour-EHU,OTH,EVENT_MENTION,comportamento
857,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,cross_OTH41382237354430108,Behaviour-EHU,OTH,EVENT_MENTION,comportamento
858,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,cross_SPE40250806552135931,Say-EHU,SPE,EVENT_MENTION,comunicato
859,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,cross_OTH40543562270205805,Cancel-EHU,OTH,EVENT_MENTION,decisione
860,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,cross_OTH40543562270205805,Cancel-EHU,OTH,EVENT_MENTION,cancellazione
861,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,cross_OTH40543562270205805,Cancel-EHU,OTH,EVENT_MENTION,annullamento
862,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,cross_OTH40251179892991467,Do-EHU,OTH,EVENT_MENTION,fatto
863,150433_Ford_Motors_posts_US2,cross_SPE39044583747494554,Say-EHU,SPE,EVENT_MENTION,dichiarato
864,150433_Ford_Motors_posts_US2,cross_OTH39746154607743486,Forge-EHU,OTH,EVENT_MENTION,costruzione
865,150433_Ford_Motors_posts_US2,cross_SPE39044525655918983,Comment-EHU,SPE,EVENT_MENTION,commentato
866,150433_Ford_Motors_posts_US2,cross_OTH40533550854353828,One Ford Plan-EHU,OTH,EVENT_MENTION,piano
867,150433_Ford_Motors_posts_US2,cross_OTH39745940755242562,Face-EHU,OTH,EVENT_MENTION,affrontare
868,150433_Ford_Motors_posts_US2,cross_OTH39745736112186164,Have-EHU,OTH,EVENT_MENTION,accusava
869,160257_Fords_US_auto_sales_spike,cross_intra_SPE39743994236124839,Say-EHU,SPE,EVENT_MENTION,comunicato
870,160257_Fords_US_auto_sales_spike,cross_intra_SPE39743994236124839,Say-EHU,SPE,EVENT_MENTION,riferito
871,160257_Fords_US_auto_sales_spike,cross_intra_FIN47037442917811061,US car market,FIN,ENTITY_MENTION,sul mercato complessivo delle auto degli Stati Uniti
872,160257_Fords_US_auto_sales_spike,cross_intra_PRO47037021984517238,"141,951 GM units",PRO,ENTITY_MENTION,alle 141.951 unità
873,160257_Fords_US_auto_sales_spike,cross_intra_PRO47037141090380398,"142,285 Ford units",PRO,ENTITY_MENTION,142.285 unità
874,160257_Fords_US_auto_sales_spike,cross_intra_ORG47036786948088603,Toyota and GM,ORG,ENTITY_MENTION,Toyota e General Motors
875,160257_Fords_US_auto_sales_spike,cross_intra_ORG47036786948088603,Toyota and GM,ORG,ENTITY_MENTION,le rivali
876,160257_Fords_US_auto_sales_spike,cross_intra_ORG47036786948088603,Toyota and GM,ORG,ENTITY_MENTION,le rivali Toyota e General Motors
877,160257_Fords_US_auto_sales_spike,cross_intra_FIN45903557688208853,share of total US car market,FIN,ENTITY_MENTION,la sua quota sul mercato complessivo delle auto degli Stati Uniti
878,160257_Fords_US_auto_sales_spike,cross_OTH39568313390407098,Face-EHU,OTH,EVENT_MENTION,affrontare
879,160257_Fords_US_auto_sales_spike,cross_OTH40517899133011524,Exception-EHU,OTH,EVENT_MENTION,eccezione
880,160257_Fords_US_auto_sales_spike,cross_OTH40518289736502774,Sale-EHU,OTH,EVENT_MENTION,vendite
881,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,cross_OTH39219670523928657,Issue-EHU,OTH,EVENT_MENTION,comunicazione
882,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,cross_OTH39219670523928657,Issue-EHU,OTH,EVENT_MENTION,rilasciato
883,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,cross_SPE39739039953421276,Announce-EHU,SPE,EVENT_MENTION,preannunciata
884,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,cross_OTH40531534577727396,Commit-EHU,OTH,EVENT_MENTION,impegno
885,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,cross_OTH39739275233968522,Fire-EHU,OTH,EVENT_MENTION,licenzierà
886,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,cross_OTH39738924647144939,Close-EHU,OTH,EVENT_MENTION,chiusi
887,31965_GM_posts_first_annual_loss_since_1992,cross_intra_SPE39827905700211485,Admit-EHU,SPE,EVENT_MENTION,ammesso
888,31965_GM_posts_first_annual_loss_since_1992,cross_intra_SPE39826389262842445,Report-EHU,SPE,EVENT_MENTION,registrato
889,31965_GM_posts_first_annual_loss_since_1992,cross_intra_OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
890,31965_GM_posts_first_annual_loss_since_1992,cross_intra_OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita perdita
891,31965_GM_posts_first_annual_loss_since_1992,cross_intra_OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
892,31965_GM_posts_first_annual_loss_since_1992,cross_intra_OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
893,31965_GM_posts_first_annual_loss_since_1992,cross_intra_OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
894,31965_GM_posts_first_annual_loss_since_1992,cross_intra_OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
895,31965_GM_posts_first_annual_loss_since_1992,cross_OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
896,31965_GM_posts_first_annual_loss_since_1992,cross_intra_OTH39826251249470182,Post-EHU,OTH,EVENT_MENTION,riporta
897,31965_GM_posts_first_annual_loss_since_1992,cross_intra_OTH39826251249470182,Post-EHU,OTH,EVENT_MENTION,presentato
898,31965_GM_posts_first_annual_loss_since_1992,cross_intra_PER45359807512218648,GM former workers,PER,ENTITY_MENTION,migliaia di ex lavoratori
899,31965_GM_posts_first_annual_loss_since_1992,cross_OTH39739672181753159,Beat-EHU,OTH,EVENT_MENTION,superato
900,31965_GM_posts_first_annual_loss_since_1992,cross_SPE39828746144529889,Call-EHU,SPE,EVENT_MENTION,invitato
901,31965_GM_posts_first_annual_loss_since_1992,cross_OTH40522457401357171,Take-EHU,OTH,EVENT_MENTION,acquisita
902,31965_GM_posts_first_annual_loss_since_1992,cross_intra_SPE39828065405359834,Warn-EHU,SPE,EVENT_MENTION,dichiarato
903,39951_Australian_government_announces_52,cross_intra_PRO46493821348522252,Ford Falcon + Ford Territory,PRO,ENTITY_MENTION,che
904,39951_Australian_government_announces_52,cross_intra_PRO46493821348522252,Ford Falcon + Ford Territory,PRO,ENTITY_MENTION,Falcon e Territory
905,39951_Australian_government_announces_52,cross_intra_PRO46493821348522252,Ford Falcon + Ford Territory,PRO,ENTITY_MENTION,dei veicoli Ford
906,39951_Australian_government_announces_52,cross_intra_PRO46493821348522252,Ford Falcon + Ford Territory,PRO,ENTITY_MENTION,"dei veicoli Ford Falcon e Territory , che saranno realizzati in Australia"
907,39951_Australian_government_announces_52,cross_intra_PRO46493745709589571,Ford Territory,PRO,ENTITY_MENTION,Territory
908,39951_Australian_government_announces_52,cross_intra_PRO46393269773436738,Ford Falcon,PRO,ENTITY_MENTION,Falcon
909,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393269773436738,Ford Falcon,PRO,ENTITY_MENTION,Falcon
910,39951_Australian_government_announces_52,cross_intra_LOC45374976290614821,Victoria,LOC,ENTITY_MENTION,dal governo dello stato di Victoria
911,39951_Australian_government_announces_52,cross_intra_ORG45375089936311406,Ford Australia,ORG,ENTITY_MENTION,Ford Australia
912,39951_Australian_government_announces_52,cross_intra_PER45383998311654341,John Howard + Ian MacDonald,PER,ENTITY_MENTION,Il primo ministro australiano John Howard e il ministro federale dell' industria Ian MacDonald
913,39951_Australian_government_announces_52,cross_intra_LOC27744527297646588,Australia,LOC,ENTITY_MENTION,australiano
914,39951_Australian_government_announces_52,cross_intra_LOC27744527297646588,Australia,LOC,ENTITY_MENTION,il governo federale
915,39951_Australian_government_announces_52,cross_intra_LOC27744527297646588,Australia,LOC,ENTITY_MENTION,Australia
916,39951_Australian_government_announces_52,cross_intra_LOC27744527297646588,Australia,LOC,ENTITY_MENTION,Australia
917,39951_Australian_government_announces_52,cross_intra_LOC27744527297646588,Australia,LOC,ENTITY_MENTION,Il governo australiano
918,39951_Australian_government_announces_52,cross_intra_LOC27744527297646588,Australia,LOC,ENTITY_MENTION,australiano
919,39951_Australian_government_announces_52,cross_intra_PER46940608338515930,Ian MacDonald,PER,ENTITY_MENTION,il ministro federale dell' industria Ian MacDonald
920,39951_Australian_government_announces_52,cross_intra_PER46940608338515930,Ian MacDonald,PER,ENTITY_MENTION,il ministro federale dell' industria
921,39951_Australian_government_announces_52,cross_intra_PER45375166292155339,John Howard,PER,ENTITY_MENTION,Il primo ministro australiano John Howard
922,39951_Australian_government_announces_52,cross_intra_PER45375166292155339,John Howard,PER,ENTITY_MENTION,Howard
923,39951_Australian_government_announces_52,cross_intra_PER45375166292155339,John Howard,PER,ENTITY_MENTION,Il primo ministro australiano
924,39951_Australian_government_announces_52,cross_intra_FIN45375014210858773,Australian aid,FIN,ENTITY_MENTION,"un pacchetto di misure di assistenza finanziaria da 52,5 milioni di dollari per Ford"
925,47720_Ford_announces_deep_production_cuts_in_response_to_growing_losses,cross_OTH39740250367953615,Lose-EHU,OTH,EVENT_MENTION,perso
926,47720_Ford_announces_deep_production_cuts_in_response_to_growing_losses,cross_SPE39740323963777177,Report,SPE,EVENT_MENTION,registrato
927,60086_Ford_Taurus_to_be_revived,cross_intra_LOC46393123475737335,Detroit,LOC,ENTITY_MENTION,Detroit
928,60086_Ford_Taurus_to_be_revived,cross_intra_ORG46393162121001135,automakers other than Ford,ORG,ENTITY_MENTION,le altre case automobilistiche americane
929,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,Taurus
930,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,La Ford Taurus
931,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,che
932,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,delle berline
933,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,seguirne
934,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,"una vettura rivoluzionaria che ha riscritto le regole per la creazione delle berline , incitando le altre case automobilistiche americane a seguirne l' esempio , provocando una rivoluzione del design che ha liberato definitivamente Detroit dalle vetture "" squadrate "" degli anni '70 e '80"
935,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,Ford Taurus
936,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,Taurus
937,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393379463753137,Ford nameplates,PRO,ENTITY_MENTION,"molte celebri targhe Ford , tra cui Taurus e forse in futuro Falcon"
938,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393379463753137,Ford nameplates,PRO,ENTITY_MENTION,cui
939,60086_Ford_Taurus_to_be_revived,cross_intra_PRO47038929036145698,all Ford cars,PRO,ENTITY_MENTION,tutte le sue automobili
940,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393215961360911,Ford 2008 model,PRO,ENTITY_MENTION,del modello
941,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393299345728583,Ford Five Hundred,PRO,ENTITY_MENTION,la Ford Five Hundred
942,60086_Ford_Taurus_to_be_revived,cross_intra_PRO46393299345728583,Ford Five Hundred,PRO,ENTITY_MENTION,modello uscente
943,60086_Ford_Taurus_to_be_revived,cross_SPE40451595889014887,Ask-EHU,SPE,EVENT_MENTION,domanda
944,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_intra_ORG37406423582812360,Daimler Chrysler,ORG,ENTITY_MENTION,DaimlerChrysler
945,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_intra_ORG37406423582812360,Daimler Chrysler,ORG,ENTITY_MENTION,DaimlerChrysler
946,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_intra_ORG37406423582812360,Daimler Chrysler,ORG,ENTITY_MENTION,DaimlerChrysler Corporation
947,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_ORG37406423582812360,Daimler Chrysler,ORG,ENTITY_MENTION,della società tedesca DaimlerChrysler
948,60658_DaimlerChrysler_plans_to_cut_13_000_jobs,cross_OTH39224067263442142,Make-EHU,OTH,EVENT_MENTION,dare
949,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_intra_ORG45371909994291299,Daimler Chrysler and Chrysler,ORG,ENTITY_MENTION,Le società
950,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_intra_ORG45371909994291299,Daimler Chrysler and Chrysler,ORG,ENTITY_MENTION,proprie
951,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_intra_ORG45372041398843353,Cerberus Capital Management,ORG,ENTITY_MENTION,società di private equity con sede a New York
952,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_intra_ORG45372041398843353,Cerberus Capital Management,ORG,ENTITY_MENTION,Cerberus Capital Management
953,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_intra_ORG45372041398843353,Cerberus Capital Management,ORG,ENTITY_MENTION,"Cerberus Capital Management , società di private equity con sede a New York"
954,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_intra_ORG45372041398843353,Cerberus Capital Management,ORG,ENTITY_MENTION,Cerberus
955,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,cross_intra_FIN47042131636883213,DaimlerChrysler stake in Chrysler,FIN,ENTITY_MENTION,della partecipazione detenuta in Chrysler
956,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_OTH39741947841722262,Pay-EHU,OTH,EVENT_MENTION,pagherà
957,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_OTH39741947841722262,Pay-EHU,OTH,EVENT_MENTION,lo
958,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_ORG45377978687573613,Daewoo,ORG,ENTITY_MENTION,Daewoo Motors
959,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_LOC27735070429447634,"Frankfurt, Germany (Hessen)",LOC,ENTITY_MENTION,Francoforte
960,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_PRO46413480415481542,contract,PRO,ENTITY_MENTION,il contratto
961,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_ORG45377946558793564,AVAS,ORG,ENTITY_MENTION,dell' Agenzia del demanio nazionale
962,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_ORG45377946558793564,AVAS,ORG,ENTITY_MENTION,AVAS
963,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_PER47022868018710669,a Romanian official,PER,ENTITY_MENTION,un funzionario romeno
964,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_PER47022868018710669,a Romanian official,PER,ENTITY_MENTION,Sebastian Vladescu
965,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_PER47022868018710669,a Romanian official,PER,ENTITY_MENTION,capo dell' Agenzia del demanio nazionale
966,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_PER47022868018710669,a Romanian official,PER,ENTITY_MENTION,"Sebastian Vladescu , capo dell' Agenzia del demanio nazionale"
967,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_PER47022868018710669,a Romanian official,PER,ENTITY_MENTION,Vladescu
968,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_ORG45378005175345776,Automobile Craiova,ORG,ENTITY_MENTION,dell' impianto di assemblaggio romeno
969,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_ORG45378005175345776,Automobile Craiova,ORG,ENTITY_MENTION,dell' impianto di assemblaggio romeno Automobile Craiova
970,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_ORG45378005175345776,Automobile Craiova,ORG,ENTITY_MENTION,la casa automobilistica con sede a Craiova
971,79240_Ford_offers_US78_million_for_Romanian_auto_plant,cross_intra_ORG45378005175345776,Automobile Craiova,ORG,ENTITY_MENTION,l' impianto automobilistico romeno
