,composite_chain_id,coref_chain,dataset,subtopic_id,language,mentions,phrasing_diversity,unique_lemmas
325,OCC8ryixrM7dHHyfKefLZS5vG/FCC/aaz8wraNoG4gKNcsPZN9Sb/,OCC8ryixrM7dHHyfKefLZS5vG,FCC,aaz8wraNoG4gKNcsPZN9Sb,,4,4.0,4
326,OCC8ryixrM7dHHyfKefLZS5vG/FCC/exmqE6FAcYdQXKYTf5zgGX/,OCC8ryixrM7dHHyfKefLZS5vG,FCC,exmqE6FAcYdQXKYTf5zgGX,,2,0.25,1
327,OCC9PCfVUeZiGuArwW7pUc4TD/FCC/HMNwpVr4XqNqqfByAvzeNs/,OCC9PCfVUeZiGuArwW7pUc4TD,FCC,HMNwpVr4XqNqqfByAvzeNs,,1,1.0,1
328,OCC9PCfVUeZiGuArwW7pUc4TD/FCC/PLrfgLMZ422vRBVm9PKAL4/,OCC9PCfVUeZiGuArwW7pUc4TD,FCC,PLrfgLMZ422vRBVm9PKAL4,,1,1.0,1
329,OCC9PCfVUeZiGuArwW7pUc4TD/FCC/VenpvvrNjoF65YW2FV2GFX/,OCC9PCfVUeZiGuArwW7pUc4TD,FCC,VenpvvrNjoF65YW2FV2GFX,,1,1.0,1
330,OCC9QDiPhYkEbPXHEszdePzPZ/FCC/KW4dSpJCsCC9acgXkyzKSC/,OCC9QDiPhYkEbPXHEszdePzPZ,FCC,KW4dSpJCsCC9acgXkyzKSC,,2,2.0,2
331,OCC9R2BBzRkZCctTnv2mq2cbN/FCC/4b2JirthBJypBGcMiZb4Rf/,OCC9R2BBzRkZCctTnv2mq2cbN,FCC,4b2JirthBJypBGcMiZb4Rf,,1,1.0,1
332,OCC9R2BBzRkZCctTnv2mq2cbN/FCC/FgUzBC4NWQktYbmaHzhpQc/,OCC9R2BBzRkZCctTnv2mq2cbN,FCC,FgUzBC4NWQktYbmaHzhpQc,,6,5.0,4
333,OCC9R2BBzRkZCctTnv2mq2cbN/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC9R2BBzRkZCctTnv2mq2cbN,FCC,G2XvSSebd6Tc4bHMenwxLy,,57,37.825,32
334,OCC9R2BBzRkZCctTnv2mq2cbN/FCC/KLsQh4sQdV62dJrWxL8wFg/,OCC9R2BBzRkZCctTnv2mq2cbN,FCC,KLsQh4sQdV62dJrWxL8wFg,,1,1.0,1
335,OCC9R2BBzRkZCctTnv2mq2cbN/FCC/mtrNtqgkXehkg7Na7yR8Gc/,OCC9R2BBzRkZCctTnv2mq2cbN,FCC,mtrNtqgkXehkg7Na7yR8Gc,,7,6.0,6
336,OCC9fXeaNtakXZwYcB2DQjXDC/FCC/8ryixrM7dHHyfKefLZS5vG/,OCC9fXeaNtakXZwYcB2DQjXDC,FCC,8ryixrM7dHHyfKefLZS5vG,,1,1.0,1
337,OCC9fXeaNtakXZwYcB2DQjXDC/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC9fXeaNtakXZwYcB2DQjXDC,FCC,G2XvSSebd6Tc4bHMenwxLy,,4,4.0,4
338,OCC9fXeaNtakXZwYcB2DQjXDC/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCC9fXeaNtakXZwYcB2DQjXDC,FCC,ibEVgCnNgn8GVbH89vbQPg,,1,1.0,1
339,OCCA7a9BRhe6SjBz3szcoLw8p/FCC/4Vxa44gBmfJ58Lm3ZD4yKh/,OCCA7a9BRhe6SjBz3szcoLw8p,FCC,4Vxa44gBmfJ58Lm3ZD4yKh,,1,1.0,1
340,OCCA7a9BRhe6SjBz3szcoLw8p/FCC/iwXTYePiH6sQz7CSJ3BHG6/,OCCA7a9BRhe6SjBz3szcoLw8p,FCC,iwXTYePiH6sQz7CSJ3BHG6,,1,1.0,1
341,OCCAJRNG4Dt7C3xhd27kPwmUw/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCAJRNG4Dt7C3xhd27kPwmUw,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
342,OCCAJRNG4Dt7C3xhd27kPwmUw/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCCAJRNG4Dt7C3xhd27kPwmUw,FCC,ibEVgCnNgn8GVbH89vbQPg,,1,1.0,1
343,OCCANhCXjNGADEiBvPsLuBanY/FCC/VenpvvrNjoF65YW2FV2GFX/,OCCANhCXjNGADEiBvPsLuBanY,FCC,VenpvvrNjoF65YW2FV2GFX,,1,1.0,1
344,OCCAWb5FNNXHdxoEFt7ckJdEM/FCC/Crxz5UPiSWpgN7G8vd2gsA/,OCCAWb5FNNXHdxoEFt7ckJdEM,FCC,Crxz5UPiSWpgN7G8vd2gsA,,3,3.0,3
345,OCCAXBmJwPgKJrhGDwndXj2q7/FCC/eUEJXJcd72PGRwuxtXd4TJ/,OCCAXBmJwPgKJrhGDwndXj2q7,FCC,eUEJXJcd72PGRwuxtXd4TJ,,1,1.0,1
346,OCCAacY54hWKcG8xaVk2mATWJ/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCAacY54hWKcG8xaVk2mATWJ,FCC,G2XvSSebd6Tc4bHMenwxLy,,2,1.0,1
347,OCCAacY54hWKcG8xaVk2mATWJ/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCCAacY54hWKcG8xaVk2mATWJ,FCC,ibEVgCnNgn8GVbH89vbQPg,,1,1.0,1
348,OCCAoBLv9Jhxq3UcAy2QBjBfu/FCC/jXYvWpWHyV9JhpCiKJSfLp/,OCCAoBLv9Jhxq3UcAy2QBjBfu,FCC,jXYvWpWHyV9JhpCiKJSfLp,,2,2.0,2
349,OCCBGgXiHqz3FVnWvB7Mh6wqa/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCBGgXiHqz3FVnWvB7Mh6wqa,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
350,OCCBGgXiHqz3FVnWvB7Mh6wqa/FCC/SFwVfHWBbJpNuTsdEwmP8y/,OCCBGgXiHqz3FVnWvB7Mh6wqa,FCC,SFwVfHWBbJpNuTsdEwmP8y,,2,2.0,2
351,OCCBgv8ov2i82Z5bqBh8i3i8Q/FCC/LQBzR6CiNiLgKKobcAh5rv/,OCCBgv8ov2i82Z5bqBh8i3i8Q,FCC,LQBzR6CiNiLgKKobcAh5rv,,1,1.0,1
352,OCCBgv8ov2i82Z5bqBh8i3i8Q/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCCBgv8ov2i82Z5bqBh8i3i8Q,FCC,ibEVgCnNgn8GVbH89vbQPg,,1,1.0,1
353,OCCC43rwBfbwsvr7yhQU8LWkx/FCC/LQBzR6CiNiLgKKobcAh5rv/,OCCC43rwBfbwsvr7yhQU8LWkx,FCC,LQBzR6CiNiLgKKobcAh5rv,,1,1.0,1
354,OCCCFdc58ZuAsG9hKwmysZN2r/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCCCFdc58ZuAsG9hKwmysZN2r,FCC,ibEVgCnNgn8GVbH89vbQPg,,1,1.0,1
355,OCCCLpncTyjPFjJWqBaR67PkR/FCC/Bgv8ov2i82Z5bqBh8i3i8Q/,OCCCLpncTyjPFjJWqBaR67PkR,FCC,Bgv8ov2i82Z5bqBh8i3i8Q,,3,3.0,2
356,OCCCLpncTyjPFjJWqBaR67PkR/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCCLpncTyjPFjJWqBaR67PkR,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
357,OCCCLpncTyjPFjJWqBaR67PkR/FCC/LQBzR6CiNiLgKKobcAh5rv/,OCCCLpncTyjPFjJWqBaR67PkR,FCC,LQBzR6CiNiLgKKobcAh5rv,,1,1.0,1
358,OCCCLpncTyjPFjJWqBaR67PkR/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCCCLpncTyjPFjJWqBaR67PkR,FCC,ibEVgCnNgn8GVbH89vbQPg,,2,2.0,2
359,OCCCVWdwG4mGWTMMm84q2emUg/FCC/D3C5uSjkZDg35vxdTo6UH9/,OCCCVWdwG4mGWTMMm84q2emUg,FCC,D3C5uSjkZDg35vxdTo6UH9,,3,3.0,3
360,OCCCVWdwG4mGWTMMm84q2emUg/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCCVWdwG4mGWTMMm84q2emUg,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
361,OCCCVWdwG4mGWTMMm84q2emUg/FCC/HFNubz8em8MjCcgPHZuBMb/,OCCCVWdwG4mGWTMMm84q2emUg,FCC,HFNubz8em8MjCcgPHZuBMb,,1,1.0,1
362,OCCCbWog6YiXHBwG6jcz3jp9e/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCCbWog6YiXHBwG6jcz3jp9e,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
363,OCCCjtBVGeik6CJgeahBkZt4v/FCC/4Vxa44gBmfJ58Lm3ZD4yKh/,OCCCjtBVGeik6CJgeahBkZt4v,FCC,4Vxa44gBmfJ58Lm3ZD4yKh,,2,2.0,2
364,OCCCjtBVGeik6CJgeahBkZt4v/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCCjtBVGeik6CJgeahBkZt4v,FCC,G2XvSSebd6Tc4bHMenwxLy,,3,3.0,3
365,OCCCjtBVGeik6CJgeahBkZt4v/FCC/TMse8Jwojbp9WQ3dUp6k76/,OCCCjtBVGeik6CJgeahBkZt4v,FCC,TMse8Jwojbp9WQ3dUp6k76,,2,2.0,2
366,OCCCjtBVGeik6CJgeahBkZt4v/FCC/iwXTYePiH6sQz7CSJ3BHG6/,OCCCjtBVGeik6CJgeahBkZt4v,FCC,iwXTYePiH6sQz7CSJ3BHG6,,2,2.0,2
367,OCCCnLTKPD9Cjr9yUixgkWqfF/FCC/2LCRAv9aEWjA2zNnKcoKvh/,OCCCnLTKPD9Cjr9yUixgkWqfF,FCC,2LCRAv9aEWjA2zNnKcoKvh,,6,6.0,5
368,OCCCnLTKPD9Cjr9yUixgkWqfF/FCC/WdgKnYp8nayBezDUzZigAj/,OCCCnLTKPD9Cjr9yUixgkWqfF,FCC,WdgKnYp8nayBezDUzZigAj,,1,1.0,1
369,OCCCnLTKPD9Cjr9yUixgkWqfF/FCC/msMuk9zLBG5xK8nAwaJzCm/,OCCCnLTKPD9Cjr9yUixgkWqfF,FCC,msMuk9zLBG5xK8nAwaJzCm,,1,1.0,1
370,OCCCnLTKPD9Cjr9yUixgkWqfF/FCC/nmThnwiPwpkcQXGALELxhG/,OCCCnLTKPD9Cjr9yUixgkWqfF,FCC,nmThnwiPwpkcQXGALELxhG,,2,2.0,2
371,OCCCrxz5UPiSWpgN7G8vd2gsA/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCCrxz5UPiSWpgN7G8vd2gsA,FCC,G2XvSSebd6Tc4bHMenwxLy,,5,5.0,5
372,OCCCrxz5UPiSWpgN7G8vd2gsA/FCC/HV4VfupyCvxyFNfbbzkpT3/,OCCCrxz5UPiSWpgN7G8vd2gsA,FCC,HV4VfupyCvxyFNfbbzkpT3,,2,2.0,2
373,OCCCsovot7QH33ZBCdzgqCU3J/FCC/8KFATYL8rLEgU2ihFFqFsM/,OCCCsovot7QH33ZBCdzgqCU3J,FCC,8KFATYL8rLEgU2ihFFqFsM,,2,2.0,2
374,OCCCsovot7QH33ZBCdzgqCU3J/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCCsovot7QH33ZBCdzgqCU3J,FCC,G2XvSSebd6Tc4bHMenwxLy,,3,3.0,3
375,OCCCsovot7QH33ZBCdzgqCU3J/FCC/P8pnqhesDwuJ7LMacUTtde/,OCCCsovot7QH33ZBCdzgqCU3J,FCC,P8pnqhesDwuJ7LMacUTtde,,1,1.0,1
376,OCCCsovot7QH33ZBCdzgqCU3J/FCC/YmYifK7ssNHbYFC9PkhQ9Z/,OCCCsovot7QH33ZBCdzgqCU3J,FCC,YmYifK7ssNHbYFC9PkhQ9Z,,1,1.0,1
377,OCCCsovot7QH33ZBCdzgqCU3J/FCC/amAkiJYi6amcEewHfrhxcD/,OCCCsovot7QH33ZBCdzgqCU3J,FCC,amAkiJYi6amcEewHfrhxcD,,1,1.0,1
378,OCCD3C5uSjkZDg35vxdTo6UH9/FCC/3Z76XQikovMQzGD6GFwdng/,OCCD3C5uSjkZDg35vxdTo6UH9,FCC,3Z76XQikovMQzGD6GFwdng,,1,1.0,1
379,OCCD3C5uSjkZDg35vxdTo6UH9/FCC/CVWdwG4mGWTMMm84q2emUg/,OCCD3C5uSjkZDg35vxdTo6UH9,FCC,CVWdwG4mGWTMMm84q2emUg,,1,1.0,1
380,OCCD3C5uSjkZDg35vxdTo6UH9/FCC/Csovot7QH33ZBCdzgqCU3J/,OCCD3C5uSjkZDg35vxdTo6UH9,FCC,Csovot7QH33ZBCdzgqCU3J,,1,1.0,1
381,OCCD3C5uSjkZDg35vxdTo6UH9/FCC/P8pnqhesDwuJ7LMacUTtde/,OCCD3C5uSjkZDg35vxdTo6UH9,FCC,P8pnqhesDwuJ7LMacUTtde,,1,1.0,1
382,OCCD3C5uSjkZDg35vxdTo6UH9/FCC/RNDDthmcPycRy8iJ48JcbD/,OCCD3C5uSjkZDg35vxdTo6UH9,FCC,RNDDthmcPycRy8iJ48JcbD,,1,1.0,1
383,OCCD3C5uSjkZDg35vxdTo6UH9/FCC/bjxWfRWYjmgZc4FSAZhZrN/,OCCD3C5uSjkZDg35vxdTo6UH9,FCC,bjxWfRWYjmgZc4FSAZhZrN,,1,1.0,1
384,OCCD3C5uSjkZDg35vxdTo6UH9/FCC/guRmYav7vTkwkCCVS7vwZF/,OCCD3C5uSjkZDg35vxdTo6UH9,FCC,guRmYav7vTkwkCCVS7vwZF,,2,2.0,2
385,OCCDAewpoF3UDZDTJvhdt9ngB/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCDAewpoF3UDZDTJvhdt9ngB,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
386,OCCDAewpoF3UDZDTJvhdt9ngB/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCCDAewpoF3UDZDTJvhdt9ngB,FCC,ibEVgCnNgn8GVbH89vbQPg,,1,1.0,1
387,OCCDGT2htX3b7Kqst2aPTYxM3/FCC/7mWsS5pm4nbbA3MeprRKJN/,OCCDGT2htX3b7Kqst2aPTYxM3,FCC,7mWsS5pm4nbbA3MeprRKJN,,1,1.0,1
388,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/3Z76XQikovMQzGD6GFwdng/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,3Z76XQikovMQzGD6GFwdng,,3,3.0,3
389,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/44TVwdYSXhHqxU62CXrkBB/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,44TVwdYSXhHqxU62CXrkBB,,1,1.0,1
390,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/CVWdwG4mGWTMMm84q2emUg/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,CVWdwG4mGWTMMm84q2emUg,,2,2.0,2
391,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/Csovot7QH33ZBCdzgqCU3J/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,Csovot7QH33ZBCdzgqCU3J,,1,1.0,1
392,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/FJhRoxKkT25CR6j6MTAr9D/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,FJhRoxKkT25CR6j6MTAr9D,,2,2.0,2
393,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,G2XvSSebd6Tc4bHMenwxLy,,6,6.0,5
394,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/GrttQ44TtqSqbdjKe8Gct5/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,GrttQ44TtqSqbdjKe8Gct5,,1,1.0,1
395,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/JchdDZ2M9LBMFdpuzYzyw3/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,JchdDZ2M9LBMFdpuzYzyw3,,1,1.0,1
396,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/XkFZFS77QgQjbdmVa2Zd5v/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,XkFZFS77QgQjbdmVa2Zd5v,,4,4.0,4
397,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/YmYifK7ssNHbYFC9PkhQ9Z/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,YmYifK7ssNHbYFC9PkhQ9Z,,2,2.0,2
398,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/bjxWfRWYjmgZc4FSAZhZrN/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,bjxWfRWYjmgZc4FSAZhZrN,,3,3.0,3
399,OCCDVyeMatDXzS5ULMJh9R6KW/FCC/cQwFX3huiL4sPukwWRGs9k/,OCCDVyeMatDXzS5ULMJh9R6KW,FCC,cQwFX3huiL4sPukwWRGs9k,,2,2.0,2
400,OCCDcZooEAUu9BbjbQ7HKBNXZ/FCC/7mWsS5pm4nbbA3MeprRKJN/,OCCDcZooEAUu9BbjbQ7HKBNXZ,FCC,7mWsS5pm4nbbA3MeprRKJN,,1,1.0,1
401,OCCDcZooEAUu9BbjbQ7HKBNXZ/FCC/Bgv8ov2i82Z5bqBh8i3i8Q/,OCCDcZooEAUu9BbjbQ7HKBNXZ,FCC,Bgv8ov2i82Z5bqBh8i3i8Q,,1,1.0,1
402,OCCDcZooEAUu9BbjbQ7HKBNXZ/FCC/CFdc58ZuAsG9hKwmysZN2r/,OCCDcZooEAUu9BbjbQ7HKBNXZ,FCC,CFdc58ZuAsG9hKwmysZN2r,,1,1.0,1
403,OCCDcZooEAUu9BbjbQ7HKBNXZ/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCDcZooEAUu9BbjbQ7HKBNXZ,FCC,G2XvSSebd6Tc4bHMenwxLy,,5,5.0,5
404,OCCDcZooEAUu9BbjbQ7HKBNXZ/FCC/HqWcvT9SruwgHeFPMUGZfY/,OCCDcZooEAUu9BbjbQ7HKBNXZ,FCC,HqWcvT9SruwgHeFPMUGZfY,,1,1.0,1
405,OCCDcZooEAUu9BbjbQ7HKBNXZ/FCC/exmqE6FAcYdQXKYTf5zgGX/,OCCDcZooEAUu9BbjbQ7HKBNXZ,FCC,exmqE6FAcYdQXKYTf5zgGX,,2,2.0,2
406,OCCDcZooEAUu9BbjbQ7HKBNXZ/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCCDcZooEAUu9BbjbQ7HKBNXZ,FCC,ibEVgCnNgn8GVbH89vbQPg,,4,4.0,3
407,OCCEFnQtLajR7zX8jfD7Gwhry/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCEFnQtLajR7zX8jfD7Gwhry,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
408,OCCEHcWLPBRbRr7qe9T2NpnCt/FCC/55atjNEv8c2cQN2p6DcgpU/,OCCEHcWLPBRbRr7qe9T2NpnCt,FCC,55atjNEv8c2cQN2p6DcgpU,,2,2.0,2
409,OCCEHcWLPBRbRr7qe9T2NpnCt/FCC/gAKAVNeYyHjsHtPNkceNX9/,OCCEHcWLPBRbRr7qe9T2NpnCt,FCC,gAKAVNeYyHjsHtPNkceNX9,,1,1.0,1
410,OCCEJbjEFiAxu4MA8i85jxoJB/FCC/Sv4orKRR3dPogDfYiEWqyP/,OCCEJbjEFiAxu4MA8i85jxoJB,FCC,Sv4orKRR3dPogDfYiEWqyP,,1,1.0,1
411,OCCEJbjEFiAxu4MA8i85jxoJB/FCC/auomGz2eHER7TYVTSBCPVq/,OCCEJbjEFiAxu4MA8i85jxoJB,FCC,auomGz2eHER7TYVTSBCPVq,,1,1.0,1
412,OCCEoZrDqxqQKq2YnY7zVFFb3/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCEoZrDqxqQKq2YnY7zVFFb3,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
413,OCCEphStPJ8ZpaBJZzwPUVXwg/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCEphStPJ8ZpaBJZzwPUVXwg,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
414,OCCEphStPJ8ZpaBJZzwPUVXwg/FCC/K5bYABiHJciFhgrdKsSWik/,OCCEphStPJ8ZpaBJZzwPUVXwg,FCC,K5bYABiHJciFhgrdKsSWik,,1,1.0,1
415,OCCF5aKwX9Qtsk4PA9Q9cQQPB/FCC/auomGz2eHER7TYVTSBCPVq/,OCCF5aKwX9Qtsk4PA9Q9cQQPB,FCC,auomGz2eHER7TYVTSBCPVq,,2,2.0,2
416,OCCF7B3vXud6J8DV3yQ2ghwF6/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCF7B3vXud6J8DV3yQ2ghwF6,FCC,G2XvSSebd6Tc4bHMenwxLy,,4,4.0,4
417,OCCF7B3vXud6J8DV3yQ2ghwF6/FCC/h28fPxqt5VprJfHrKgHnTk/,OCCF7B3vXud6J8DV3yQ2ghwF6,FCC,h28fPxqt5VprJfHrKgHnTk,,1,1.0,1
418,OCCFBSNvhNsrNCqkEHNjS466t/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCFBSNvhNsrNCqkEHNjS466t,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
419,OCCFCTjY2LjJVAXRjXKrgFwBG/FCC/4b2JirthBJypBGcMiZb4Rf/,OCCFCTjY2LjJVAXRjXKrgFwBG,FCC,4b2JirthBJypBGcMiZb4Rf,,1,1.0,1
420,OCCFCTjY2LjJVAXRjXKrgFwBG/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCFCTjY2LjJVAXRjXKrgFwBG,FCC,G2XvSSebd6Tc4bHMenwxLy,,2,2.0,2
421,OCCFJSCj5qDS6Xdfx28NBm5nx/FCC/3Z76XQikovMQzGD6GFwdng/,OCCFJSCj5qDS6Xdfx28NBm5nx,FCC,3Z76XQikovMQzGD6GFwdng,,3,3.0,3
422,OCCFJSCj5qDS6Xdfx28NBm5nx/FCC/FJhRoxKkT25CR6j6MTAr9D/,OCCFJSCj5qDS6Xdfx28NBm5nx,FCC,FJhRoxKkT25CR6j6MTAr9D,,4,4.0,4
423,OCCFJSCj5qDS6Xdfx28NBm5nx/FCC/JchdDZ2M9LBMFdpuzYzyw3/,OCCFJSCj5qDS6Xdfx28NBm5nx,FCC,JchdDZ2M9LBMFdpuzYzyw3,,2,2.0,2
424,OCCFJSCj5qDS6Xdfx28NBm5nx/FCC/YmYifK7ssNHbYFC9PkhQ9Z/,OCCFJSCj5qDS6Xdfx28NBm5nx,FCC,YmYifK7ssNHbYFC9PkhQ9Z,,4,4.0,4
425,OCCFJhRoxKkT25CR6j6MTAr9D/FCC/3Z76XQikovMQzGD6GFwdng/,OCCFJhRoxKkT25CR6j6MTAr9D,FCC,3Z76XQikovMQzGD6GFwdng,,2,2.0,2
426,OCCFJhRoxKkT25CR6j6MTAr9D/FCC/YmYifK7ssNHbYFC9PkhQ9Z/,OCCFJhRoxKkT25CR6j6MTAr9D,FCC,YmYifK7ssNHbYFC9PkhQ9Z,,1,1.0,1
427,OCCFJhRoxKkT25CR6j6MTAr9D/FCC/bjxWfRWYjmgZc4FSAZhZrN/,OCCFJhRoxKkT25CR6j6MTAr9D,FCC,bjxWfRWYjmgZc4FSAZhZrN,,1,1.0,1
428,OCCFKBwohcfEEsniACq5ayQ2Z/FCC/HMNwpVr4XqNqqfByAvzeNs/,OCCFKBwohcfEEsniACq5ayQ2Z,FCC,HMNwpVr4XqNqqfByAvzeNs,,1,1.0,1
429,OCCFNwoXEjSnXVfqjbL7xc5aQ/FCC/44TVwdYSXhHqxU62CXrkBB/,OCCFNwoXEjSnXVfqjbL7xc5aQ,FCC,44TVwdYSXhHqxU62CXrkBB,,2,2.0,2
430,OCCFNwoXEjSnXVfqjbL7xc5aQ/FCC/ktDYCMfQtXjztQq9kHLcyZ/,OCCFNwoXEjSnXVfqjbL7xc5aQ,FCC,ktDYCMfQtXjztQq9kHLcyZ,,1,1.0,1
431,OCCFTGCcaqdjmU7aDvmyDNC9P/FCC/3Z76XQikovMQzGD6GFwdng/,OCCFTGCcaqdjmU7aDvmyDNC9P,FCC,3Z76XQikovMQzGD6GFwdng,,1,1.0,1
432,OCCFTGCcaqdjmU7aDvmyDNC9P/FCC/CVWdwG4mGWTMMm84q2emUg/,OCCFTGCcaqdjmU7aDvmyDNC9P,FCC,CVWdwG4mGWTMMm84q2emUg,,3,3.0,3
433,OCCFTGCcaqdjmU7aDvmyDNC9P/FCC/FJhRoxKkT25CR6j6MTAr9D/,OCCFTGCcaqdjmU7aDvmyDNC9P,FCC,FJhRoxKkT25CR6j6MTAr9D,,1,1.0,1
434,OCCFTGCcaqdjmU7aDvmyDNC9P/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCFTGCcaqdjmU7aDvmyDNC9P,FCC,G2XvSSebd6Tc4bHMenwxLy,,3,3.0,3
435,OCCFTGCcaqdjmU7aDvmyDNC9P/FCC/JchdDZ2M9LBMFdpuzYzyw3/,OCCFTGCcaqdjmU7aDvmyDNC9P,FCC,JchdDZ2M9LBMFdpuzYzyw3,,2,2.0,2
436,OCCFTGCcaqdjmU7aDvmyDNC9P/FCC/Mrr9Rn223DWXkBx5rFhWQt/,OCCFTGCcaqdjmU7aDvmyDNC9P,FCC,Mrr9Rn223DWXkBx5rFhWQt,,1,1.0,1
437,OCCFTGCcaqdjmU7aDvmyDNC9P/FCC/RNDDthmcPycRy8iJ48JcbD/,OCCFTGCcaqdjmU7aDvmyDNC9P,FCC,RNDDthmcPycRy8iJ48JcbD,,1,1.0,1
438,OCCFTGCcaqdjmU7aDvmyDNC9P/FCC/YmYifK7ssNHbYFC9PkhQ9Z/,OCCFTGCcaqdjmU7aDvmyDNC9P,FCC,YmYifK7ssNHbYFC9PkhQ9Z,,1,1.0,1
439,OCCFTGCcaqdjmU7aDvmyDNC9P/FCC/amAkiJYi6amcEewHfrhxcD/,OCCFTGCcaqdjmU7aDvmyDNC9P,FCC,amAkiJYi6amcEewHfrhxcD,,1,1.0,1
440,OCCFi3FVPoUo2Vvuv2XPEw3n8/FCC/4Vxa44gBmfJ58Lm3ZD4yKh/,OCCFi3FVPoUo2Vvuv2XPEw3n8,FCC,4Vxa44gBmfJ58Lm3ZD4yKh,,4,4.0,4
441,OCCFi3FVPoUo2Vvuv2XPEw3n8/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCCFi3FVPoUo2Vvuv2XPEw3n8,FCC,G2XvSSebd6Tc4bHMenwxLy,,2,1.0,1
442,OCCFi3FVPoUo2Vvuv2XPEw3n8/FCC/SFwVfHWBbJpNuTsdEwmP8y/,OCCFi3FVPoUo2Vvuv2XPEw3n8,FCC,SFwVfHWBbJpNuTsdEwmP8y,,3,3.0,3
443,OCCFi3FVPoUo2Vvuv2XPEw3n8/FCC/TMse8Jwojbp9WQ3dUp6k76/,OCCFi3FVPoUo2Vvuv2XPEw3n8,FCC,TMse8Jwojbp9WQ3dUp6k76,,7,7.0,6
444,OCCFi3FVPoUo2Vvuv2XPEw3n8/FCC/gms9djUrHqioq2JJbWPikQ/,OCCFi3FVPoUo2Vvuv2XPEw3n8,FCC,gms9djUrHqioq2JJbWPikQ,,3,3.0,3
445,OCCFi3FVPoUo2Vvuv2XPEw3n8/FCC/nxE7kZgUrUCkZFEYYqQDti/,OCCFi3FVPoUo2Vvuv2XPEw3n8,FCC,nxE7kZgUrUCkZFEYYqQDti,,1,1.0,1
