,composite_chain_id,coref_chain,dataset,subtopic_id,language,mentions,phrasing_diversity,unique_lemmas
385,OTHTHjDV5sWaoCfCVGmVrbDd2/NP4E//,OTHTHjDV5sWaoCfCVGmVrbDd2,NP4E,,,4,0.562,1
386,OTHTN552DHJx8xQQPXKcDqWqY/NP4E//,OTHTN552DHJx8xQQPXKcDqWqY,NP4E,,,26,1.603,3
387,OTHTPdr59EG23Piiodn89zS8v/NP4E//,OTHTPdr59EG23Piiodn89zS8v,NP4E,,,2,0.5,2
388,OTHTPyPtPiG4qFDBKEb23Ji5R/NP4E//,OTHTPyPtPiG4qFDBKEb23Ji5R,NP4E,,,5,0.6,3
389,OTHTTAWK4ixjQdQ2wukzewgmd/NP4E//,OTHTTAWK4ixjQdQ2wukzewgmd,NP4E,,,8,0.482,2
390,OTHTUVmXQBVGhY3yohCiQ2NFZ/NP4E//,OTHTUVmXQBVGhY3yohCiQ2NFZ,NP4E,,,8,1.625,4
391,OTHTVi2u8PPkEpPfRZMg9jVmJ/NP4E//,OTHTVi2u8PPkEpPfRZMg9jVmJ,NP4E,,,2,1.0,1
392,OTHTW6DgB8FNwqfKFNPBVBFM2/NP4E//,OTHTW6DgB8FNwqfKFNPBVBFM2,NP4E,,,5,0.7,2
393,OTHTea6pZzxZc6sSmQcznGdbD/NP4E//,OTHTea6pZzxZc6sSmQcznGdbD,NP4E,,,6,0.111,1
394,OTHTm3kef7aiHJHAFRpG4aWap/NP4E//,OTHTm3kef7aiHJHAFRpG4aWap,NP4E,,,2,1.0,1
395,OTHTxx7wr5SPW9WDgU29HD57D/NP4E//,OTHTxx7wr5SPW9WDgU29HD57D,NP4E,,,3,2.0,2
396,OTHU8sdWLgA7U8qNvDmfKHcVR/NP4E//,OTHU8sdWLgA7U8qNvDmfKHcVR,NP4E,,,4,0.75,2
397,OTHUGCr2bbaawSvFSp2YLor8q/NP4E//,OTHUGCr2bbaawSvFSp2YLor8q,NP4E,,,4,2.25,3
398,OTHUPUsVeg4gNHrWgSY27UT9k/NP4E//,OTHUPUsVeg4gNHrWgSY27UT9k,NP4E,,,2,0.5,2
399,OTHUXvR6Jwh5yVBxQuFnAxqX2/NP4E//,OTHUXvR6Jwh5yVBxQuFnAxqX2,NP4E,,,2,2.0,2
400,OTHUY3agUjv6pgy9H7Z3XdSV9/NP4E//,OTHUY3agUjv6pgy9H7Z3XdSV9,NP4E,,,2,1.0,1
401,OTHUeEZPn59YtjQrt2tTiGgQN/NP4E//,OTHUeEZPn59YtjQrt2tTiGgQN,NP4E,,,4,0.125,2
402,OTHUpZaghQE9Ap8JvCugA5Bi8/NP4E//,OTHUpZaghQE9Ap8JvCugA5Bi8,NP4E,,,5,0.64,1
403,OTHUzsoB5vu4tdmmNXmXxP3KY/NP4E//,OTHUzsoB5vu4tdmmNXmXxP3KY,NP4E,,,2,2.0,1
404,OTHVDyLnuqaSENbnFxWmrywNV/NP4E//,OTHVDyLnuqaSENbnFxWmrywNV,NP4E,,,4,1.875,2
405,OTHVEd2Lo2qkJ8LH9bxqRfHur/NP4E//,OTHVEd2Lo2qkJ8LH9bxqRfHur,NP4E,,,2,2.0,2
406,OTHVFWT3hYuTbHsrYX9cw56wh/NP4E//,OTHVFWT3hYuTbHsrYX9cw56wh,NP4E,,,2,2.0,2
407,OTHVN3495t72fboKj3XqaTfBc/NP4E//,OTHVN3495t72fboKj3XqaTfBc,NP4E,,,3,1.0,2
408,OTHVTgJmquaAdWVuyGnY49ABB/NP4E//,OTHVTgJmquaAdWVuyGnY49ABB,NP4E,,,2,1.0,1
409,OTHVehbM99cHQLQnfhMddPLsW/NP4E//,OTHVehbM99cHQLQnfhMddPLsW,NP4E,,,2,1.0,1
410,OTHVs3oaT9yoty3rFersZrdWt/NP4E//,OTHVs3oaT9yoty3rFersZrdWt,NP4E,,,3,1.0,1
411,OTHVu9JJqcwvRs8gR7RbgBPFz/NP4E//,OTHVu9JJqcwvRs8gR7RbgBPFz,NP4E,,,2,1.0,1
412,OTHVvyGWHrSXRaqi8pjo6rp57/NP4E//,OTHVvyGWHrSXRaqi8pjo6rp57,NP4E,,,4,0.125,2
413,OTHWAnduuM85FfZR7odjU8oua/NP4E//,OTHWAnduuM85FfZR7odjU8oua,NP4E,,,4,0.5,2
414,OTHWFHhteQ7ve7jFmGmX4W3nP/NP4E//,OTHWFHhteQ7ve7jFmGmX4W3nP,NP4E,,,4,1.5,3
415,OTHWHygGHGuV45HnQHPrGAmeR/NP4E//,OTHWHygGHGuV45HnQHPrGAmeR,NP4E,,,2,0.5,2
416,OTHWLdzYeh6JmFmQZwVRTxpvY/NP4E//,OTHWLdzYeh6JmFmQZwVRTxpvY,NP4E,,,9,0.198,1
417,OTHWV6jz75vtvMsmWYMYsSUzC/NP4E//,OTHWV6jz75vtvMsmWYMYsSUzC,NP4E,,,5,2.4,4
418,OTHX3zNom7wtJQNiHrywhhJYa/NP4E//,OTHX3zNom7wtJQNiHrywhhJYa,NP4E,,,2,2.0,2
419,OTHXE7trvWbXeqnYVRkYEoMLj/NP4E//,OTHXE7trvWbXeqnYVRkYEoMLj,NP4E,,,8,2.625,4
420,OTHXEpdyQynt69bsJAHCzscF9/NP4E//,OTHXEpdyQynt69bsJAHCzscF9,NP4E,,,4,0.125,2
421,OTHXHmsHJF9nLxrSGoAjwykDT/NP4E//,OTHXHmsHJF9nLxrSGoAjwykDT,NP4E,,,2,0.5,2
422,OTHXLTxZKwwZQAmrMwKrUT2yG/NP4E//,OTHXLTxZKwwZQAmrMwKrUT2yG,NP4E,,,2,0.5,2
423,OTHXNdvcjTAfzaxdw4KHw58zk/NP4E//,OTHXNdvcjTAfzaxdw4KHw58zk,NP4E,,,2,0.25,1
424,OTHXPxfYtMSW7Fkk8vXLWdXh8/NP4E//,OTHXPxfYtMSW7Fkk8vXLWdXh8,NP4E,,,2,2.0,2
425,OTHXRgBPZu5YHnSiibdrXEjrD/NP4E//,OTHXRgBPZu5YHnSiibdrXEjrD,NP4E,,,2,1.0,1
426,OTHXUXBmUj7vSUa44MGaXPvLX/NP4E//,OTHXUXBmUj7vSUa44MGaXPvLX,NP4E,,,6,2.0,4
427,OTHXfc2tDUkyekJTvuJkr6ZgQ/NP4E//,OTHXfc2tDUkyekJTvuJkr6ZgQ,NP4E,,,2,2.0,2
428,OTHXhqUyAkq3apfRqqb7qUcrm/NP4E//,OTHXhqUyAkq3apfRqqb7qUcrm,NP4E,,,2,1.0,1
429,OTHXk3zKiERBXiFjK3K2cMKZU/NP4E//,OTHXk3zKiERBXiFjK3K2cMKZU,NP4E,,,7,1.143,4
430,OTHXnSb9FtjF66fbw7ASgGNSm/NP4E//,OTHXnSb9FtjF66fbw7ASgGNSm,NP4E,,,17,0.895,2
431,OTHXvtdqwZSo78seXzKNFnuAH/NP4E//,OTHXvtdqwZSo78seXzKNFnuAH,NP4E,,,3,1.333,2
432,OTHXzJHmnLXwMWxTnYYqnYu5V/NP4E//,OTHXzJHmnLXwMWxTnYYqnYu5V,NP4E,,,4,4.0,4
433,OTHY2shjm5XaTudJ56ac4UHjE/NP4E//,OTHY2shjm5XaTudJ56ac4UHjE,NP4E,,,2,0.5,2
434,OTHYBVFhUXdGooZnCcnvrmrKS/NP4E//,OTHYBVFhUXdGooZnCcnvrmrKS,NP4E,,,2,1.0,1
435,OTHYDtHjj5o2Q5jTTtpXGi4ze/NP4E//,OTHYDtHjj5o2Q5jTTtpXGi4ze,NP4E,,,2,0.5,2
436,OTHYY6wvxREM3wjKpDV6K4TEK/NP4E//,OTHYY6wvxREM3wjKpDV6K4TEK,NP4E,,,2,0.25,1
437,OTHYZq3MQLbY5tTkkJQe6AYMW/NP4E//,OTHYZq3MQLbY5tTkkJQe6AYMW,NP4E,,,6,0.25,1
438,OTHYcvh3v6VeRn6MnnED34Te8/NP4E//,OTHYcvh3v6VeRn6MnnED34Te8,NP4E,,,5,1.4,2
439,OTHYrhjkNVjTiT4y2BXJfbStG/NP4E//,OTHYrhjkNVjTiT4y2BXJfbStG,NP4E,,,2,0.5,2
440,OTHZ8ooNsTuiv965gAjKtR6BA/NP4E//,OTHZ8ooNsTuiv965gAjKtR6BA,NP4E,,,2,1.0,1
441,OTHZEXjWdtZ5f2sQnaN4Stq7p/NP4E//,OTHZEXjWdtZ5f2sQnaN4Stq7p,NP4E,,,2,2.0,2
442,OTHZMnqmV9GjsCjejp9q8CFQR/NP4E//,OTHZMnqmV9GjsCjejp9q8CFQR,NP4E,,,2,2.0,2
443,OTHZNb7Ek6V4fiAn7RqVWiTau/NP4E//,OTHZNb7Ek6V4fiAn7RqVWiTau,NP4E,,,3,0.667,2
444,OTHZNmztrtE79gRTButy3uno9/NP4E//,OTHZNmztrtE79gRTButy3uno9,NP4E,,,3,1.0,1
445,OTHZXJA9hNGJDgCSxRnjJBjHL/NP4E//,OTHZXJA9hNGJDgCSxRnjJBjHL,NP4E,,,2,0.5,2
446,OTHZZjyVJrSqu2KtM7dazUeAu/NP4E//,OTHZZjyVJrSqu2KtM7dazUeAu,NP4E,,,2,2.0,2
447,OTHZaQaREmkQyBEBkNKYcZMX4/NP4E//,OTHZaQaREmkQyBEBkNKYcZMX4,NP4E,,,4,0.562,1
448,OTHZccgqT37XL8XpTALPeEX5h/NP4E//,OTHZccgqT37XL8XpTALPeEX5h,NP4E,,,3,2.0,2
449,OTHZdeyAbT62AweToXo3gXcfp/NP4E//,OTHZdeyAbT62AweToXo3gXcfp,NP4E,,,8,3.0,5
450,OTHZkxVrt2oYff2v9Fo9Wi9iq/NP4E//,OTHZkxVrt2oYff2v9Fo9Wi9iq,NP4E,,,2,1.0,1
451,OTHZmJZcqUqYDaYavc7JWcUDx/NP4E//,OTHZmJZcqUqYDaYavc7JWcUDx,NP4E,,,2,2.0,2
452,OTHZyPRMFA9RAdSwP8svcwiYu/NP4E//,OTHZyPRMFA9RAdSwP8svcwiYu,NP4E,,,2,2.0,2
453,OTHa4aMbEkUJYim5LaeKifQcE/NP4E//,OTHa4aMbEkUJYim5LaeKifQcE,NP4E,,,2,1.0,1
454,OTHa9KBWDxBrdhNAkA6cbKfdj/NP4E//,OTHa9KBWDxBrdhNAkA6cbKfdj,NP4E,,,12,0.25,4
455,OTHaKjynF3XgE6CJD57CK2h7c/NP4E//,OTHaKjynF3XgE6CJD57CK2h7c,NP4E,,,2,2.0,1
456,OTHafWpEcDyGoFpGjpxfBkukV/NP4E//,OTHafWpEcDyGoFpGjpxfBkukV,NP4E,,,2,2.0,2
457,OTHan26beUiATk434yZCvwZuN/NP4E//,OTHan26beUiATk434yZCvwZuN,NP4E,,,2,0.5,2
458,OTHbMUQGsrhMEL6DdAUsJo4aS/NP4E//,OTHbMUQGsrhMEL6DdAUsJo4aS,NP4E,,,7,0.19,3
459,OTHbRLmjdSBaGyyrfguNTW3Fv/NP4E//,OTHbRLmjdSBaGyyrfguNTW3Fv,NP4E,,,2,1.0,1
460,OTHba66GSVvgcbpgBTDUxMsRz/NP4E//,OTHba66GSVvgcbpgBTDUxMsRz,NP4E,,,3,1.333,3
461,OTHbaV9XPnxFgkD45Hi5fj57u/NP4E//,OTHbaV9XPnxFgkD45Hi5fj57u,NP4E,,,2,2.0,2
462,OTHbfRrVGd8SjYqHvemqyVEBa/NP4E//,OTHbfRrVGd8SjYqHvemqyVEBa,NP4E,,,2,2.0,2
463,OTHbknEHYE6TmFWY9t9qqHBCN/NP4E//,OTHbknEHYE6TmFWY9t9qqHBCN,NP4E,,,2,1.0,1
464,OTHbtnsSV5MyDyVDcsUttckRE/NP4E//,OTHbtnsSV5MyDyVDcsUttckRE,NP4E,,,2,1.0,1
465,OTHbuZ6Ywb2fnVxFW29Nr2pQS/NP4E//,OTHbuZ6Ywb2fnVxFW29Nr2pQS,NP4E,,,6,0.222,2
466,OTHcFTYvptv8HcEsMB3DysUst/NP4E//,OTHcFTYvptv8HcEsMB3DysUst,NP4E,,,2,1.0,1
467,OTHcG6Dp38bx4cENj7WDxWXPL/NP4E//,OTHcG6Dp38bx4cENj7WDxWXPL,NP4E,,,3,2.0,2
468,OTHcLD9htwJcXje8RF55VcV5j/NP4E//,OTHcLD9htwJcXje8RF55VcV5j,NP4E,,,2,1.0,1
469,OTHcSdkoT3WuorFAKrjpn58Pk/NP4E//,OTHcSdkoT3WuorFAKrjpn58Pk,NP4E,,,2,0.25,1
470,OTHctVLfrRs6WdLhJ45xn2zwi/NP4E//,OTHctVLfrRs6WdLhJ45xn2zwi,NP4E,,,2,2.0,2
471,OTHcyQgAPJXmDPdHHkoJTvtad/NP4E//,OTHcyQgAPJXmDPdHHkoJTvtad,NP4E,,,12,0.028,1
472,OTHd5aNTppYze7W4PHwPBKEVE/NP4E//,OTHd5aNTppYze7W4PHwPBKEVE,NP4E,,,2,0.25,1
473,OTHd8ygCjsyoU3N2TP4j6B6FT/NP4E//,OTHd8ygCjsyoU3N2TP4j6B6FT,NP4E,,,2,2.0,2
474,OTHdPmpfdfAwwiiirNyRANBuG/NP4E//,OTHdPmpfdfAwwiiirNyRANBuG,NP4E,,,13,0.513,4
475,OTHdQkeRiXxwoNUYmza5SEnaY/NP4E//,OTHdQkeRiXxwoNUYmza5SEnaY,NP4E,,,13,0.431,3
476,OTHdUUcNevM6kwcgWd8L3uU28/NP4E//,OTHdUUcNevM6kwcgWd8L3uU28,NP4E,,,8,0.125,2
477,OTHdX4LySbT9cQPAMQxcqVr5P/NP4E//,OTHdX4LySbT9cQPAMQxcqVr5P,NP4E,,,2,0.5,2
478,OTHdXCaR3k7TCwgEg7MpRHKJB/NP4E//,OTHdXCaR3k7TCwgEg7MpRHKJB,NP4E,,,3,2.0,2
479,OTHdZJFyRWK8hbErZGGvWpxGb/NP4E//,OTHdZJFyRWK8hbErZGGvWpxGb,NP4E,,,2,0.5,2
480,OTHdgu2ejCT2tBXN7PG9gd2xV/NP4E//,OTHdgu2ejCT2tBXN7PG9gd2xV,NP4E,,,3,0.333,3
481,OTHdiZchwbXGYskCrMmRVA9uL/NP4E//,OTHdiZchwbXGYskCrMmRVA9uL,NP4E,,,5,0.6,3
482,OTHdkM2jcLWG2tuadEFnG6Z5x/NP4E//,OTHdkM2jcLWG2tuadEFnG6Z5x,NP4E,,,3,0.167,2
483,OTHdoxJ3MGuPC4FuPL2azsuwK/NP4E//,OTHdoxJ3MGuPC4FuPL2azsuwK,NP4E,,,9,1.0,2
484,OTHdpZ8eZEBUUpoo7K4HBeTZG/NP4E//,OTHdpZ8eZEBUUpoo7K4HBeTZG,NP4E,,,2,1.0,1
485,OTHdwAGXYCBXgmXBVnzo9Racm/NP4E//,OTHdwAGXYCBXgmXBVnzo9Racm,NP4E,,,4,0.125,2
486,OTHe4r2pGKVH8yY6YkKVRDgJG/NP4E//,OTHe4r2pGKVH8yY6YkKVRDgJG,NP4E,,,2,2.0,2
487,OTHe5hX28jdyEim5Wj28T7tKf/NP4E//,OTHe5hX28jdyEim5Wj28T7tKf,NP4E,,,2,2.0,2
488,OTHe7AJRYKsNQnjbiB5FgWiNp/NP4E//,OTHe7AJRYKsNQnjbiB5FgWiNp,NP4E,,,6,0.333,2
489,OTHe8vWiA3H4SzrLZCYycb724/NP4E//,OTHe8vWiA3H4SzrLZCYycb724,NP4E,,,2,1.0,1
490,OTHeN5vT4vwNY752es5KsPbC3/NP4E//,OTHeN5vT4vwNY752es5KsPbC3,NP4E,,,6,1.0,3
491,OTHeP9TjXGcHg7NCiBTsiB2o7/NP4E//,OTHeP9TjXGcHg7NCiBTsiB2o7,NP4E,,,3,2.0,2
492,OTHeS9d766SMEXA2Vty3ab7HK/NP4E//,OTHeS9d766SMEXA2Vty3ab7HK,NP4E,,,2,2.0,2
493,OTHeSuJn3LJ47ENm6tSidvje9/NP4E//,OTHeSuJn3LJ47ENm6tSidvje9,NP4E,,,2,0.5,2
494,OTHeVNUJ7WhLxkfzEvMFj3uir/NP4E//,OTHeVNUJ7WhLxkfzEvMFj3uir,NP4E,,,2,1.0,1
495,OTHeWqMBcWbVPQvkzzwYjNQUP/NP4E//,OTHeWqMBcWbVPQvkzzwYjNQUP,NP4E,,,2,2.0,2
496,OTHeZEQf3extBV8SEDEGXbU7S/NP4E//,OTHeZEQf3extBV8SEDEGXbU7S,NP4E,,,2,2.0,2
497,OTHem6QRe8KPChTmeQ9BTEqew/NP4E//,OTHem6QRe8KPChTmeQ9BTEqew,NP4E,,,2,1.0,1
498,OTHenMJ26QiepEQykqnk2b4XS/NP4E//,OTHenMJ26QiepEQykqnk2b4XS,NP4E,,,2,1.0,1
499,OTHeuMKSm4dakoFDmoNdctzqF/NP4E//,OTHeuMKSm4dakoFDmoNdctzqF,NP4E,,,3,3.0,3
500,OTHeuzY3pRXWwyS2aH464cPco/NP4E//,OTHeuzY3pRXWwyS2aH464cPco,NP4E,,,2,1.0,1
501,OTHf2s2C9nyZ3vEEPRCmDTiG9/NP4E//,OTHf2s2C9nyZ3vEEPRCmDTiG9,NP4E,,,2,0.5,2
502,OTHf5yx9r28NYew3g3wXbXAss/NP4E//,OTHf5yx9r28NYew3g3wXbXAss,NP4E,,,17,0.735,4
503,OTHf9UJVhh3uDeY5L3fmBrBHP/NP4E//,OTHf9UJVhh3uDeY5L3fmBrBHP,NP4E,,,3,1.333,3
504,OTHfJDogMYbN7D83RMib3r783/NP4E//,OTHfJDogMYbN7D83RMib3r783,NP4E,,,2,0.5,2
505,OTHfV4mTtBfMtPRmmx5AzaNsX/NP4E//,OTHfV4mTtBfMtPRmmx5AzaNsX,NP4E,,,2,2.0,2
506,OTHfcEgQ8PSSoB9C6WQmUQYTy/NP4E//,OTHfcEgQ8PSSoB9C6WQmUQYTy,NP4E,,,6,1.458,2
507,OTHg3VbwXNkcwPQ8SR6yjrLmY/NP4E//,OTHg3VbwXNkcwPQ8SR6yjrLmY,NP4E,,,2,1.0,1
508,OTHgEQT54X9zv8Ysz7EadPYYc/NP4E//,OTHgEQT54X9zv8Ysz7EadPYYc,NP4E,,,2,2.0,2
509,OTHgK29azDhKquGGjmcZTdrty/NP4E//,OTHgK29azDhKquGGjmcZTdrty,NP4E,,,2,0.5,2
510,OTHgKdHQdUAxREj7QxCtEeghJ/NP4E//,OTHgKdHQdUAxREj7QxCtEeghJ,NP4E,,,2,0.5,2
511,OTHgRHvvSQ5Qt8oG3iJddfT9H/NP4E//,OTHgRHvvSQ5Qt8oG3iJddfT9H,NP4E,,,7,0.327,1
512,OTHgXPixTadHByoPFLZGcMktm/NP4E//,OTHgXPixTadHByoPFLZGcMktm,NP4E,,,3,0.333,2
513,OTHgmwwreHF7U9ExVF2c6qReM/NP4E//,OTHgmwwreHF7U9ExVF2c6qReM,NP4E,,,2,2.0,2
514,OTHgqkCqsUffAi8xomnF8jJ3F/NP4E//,OTHgqkCqsUffAi8xomnF8jJ3F,NP4E,,,2,1.0,1
515,OTHgu9cVrarGAtNczCQDG7hEJ/NP4E//,OTHgu9cVrarGAtNczCQDG7hEJ,NP4E,,,2,1.0,1
516,OTHgu9i5anuRkTKjD2eVuGr2G/NP4E//,OTHgu9i5anuRkTKjD2eVuGr2G,NP4E,,,6,0.056,2
517,OTHgymefTWqRZeQDkpFe2j2Ug/NP4E//,OTHgymefTWqRZeQDkpFe2j2Ug,NP4E,,,2,0.5,2
518,OTHh2dzZ3X4yxc8hMT2HBFY6a/NP4E//,OTHh2dzZ3X4yxc8hMT2HBFY6a,NP4E,,,4,2.0,2
519,OTHhJsvCCXDZhNZsrW4BDZS28/NP4E//,OTHhJsvCCXDZhNZsrW4BDZS28,NP4E,,,8,2.0,3
520,OTHhQ3moFsSy5heD7FPDJK8o2/NP4E//,OTHhQ3moFsSy5heD7FPDJK8o2,NP4E,,,8,0.25,1
521,OTHhWotkYH6LC7vMPKSsYZ2ey/NP4E//,OTHhWotkYH6LC7vMPKSsYZ2ey,NP4E,,,2,0.25,1
522,OTHhbmzF5jdU2CbqpbURd5xs5/NP4E//,OTHhbmzF5jdU2CbqpbURd5xs5,NP4E,,,2,2.0,2
523,OTHhfxRYRmXHwKRBVT8mKQp3c/NP4E//,OTHhfxRYRmXHwKRBVT8mKQp3c,NP4E,,,2,0.5,2
524,OTHhkqQxVDEHNJiRpfhYFrB33/NP4E//,OTHhkqQxVDEHNJiRpfhYFrB33,NP4E,,,9,0.222,3
525,OTHhmM9sMdBMecnMZ44mAmF6j/NP4E//,OTHhmM9sMdBMecnMZ44mAmF6j,NP4E,,,2,1.0,1
526,OTHi4hhmhS6i8f3U5y2CqYqj5/NP4E//,OTHi4hhmhS6i8f3U5y2CqYqj5,NP4E,,,4,4.0,4
527,OTHi5EPtYSnDWwJDpWcxBobst/NP4E//,OTHi5EPtYSnDWwJDpWcxBobst,NP4E,,,3,2.0,2
528,OTHi5Y5GPCXQLmmrCLDCb4xUL/NP4E//,OTHi5Y5GPCXQLmmrCLDCb4xUL,NP4E,,,2,0.5,2
529,OTHiHY7EL5cvDdej3cbpodx7m/NP4E//,OTHiHY7EL5cvDdej3cbpodx7m,NP4E,,,2,0.5,2
530,OTHiSA8VL6ztcZybVGMSt55aE/NP4E//,OTHiSA8VL6ztcZybVGMSt55aE,NP4E,,,2,0.5,2
531,OTHiXKf7jsQmCUi5ktVfqNx3L/NP4E//,OTHiXKf7jsQmCUi5ktVfqNx3L,NP4E,,,4,1.25,2
532,OTHicMVXvgiBKcpH2y3AA4stV/NP4E//,OTHicMVXvgiBKcpH2y3AA4stV,NP4E,,,2,0.5,2
533,OTHikDH45A8bGKCDkdDJP8Nsf/NP4E//,OTHikDH45A8bGKCDkdDJP8Nsf,NP4E,,,2,1.0,1
534,OTHiqzy3Z7M9GELMCFCPPHfrg/NP4E//,OTHiqzy3Z7M9GELMCFCPPHfrg,NP4E,,,2,0.5,2
535,OTHishV3fbk5d6exg3VjNaR3T/NP4E//,OTHishV3fbk5d6exg3VjNaR3T,NP4E,,,3,3.0,3
536,OTHj5GxpzxXPGVhxErsMd89BR/NP4E//,OTHj5GxpzxXPGVhxErsMd89BR,NP4E,,,2,0.5,2
537,OTHjKAU6uf7ibR7qGsLVcpDmS/NP4E//,OTHjKAU6uf7ibR7qGsLVcpDmS,NP4E,,,7,0.952,3
538,OTHjMcLBPmv9JqUC5SdJQd2LC/NP4E//,OTHjMcLBPmv9JqUC5SdJQd2LC,NP4E,,,2,1.0,1
539,OTHjZoGzMh24bcAEfmcyvHCGG/NP4E//,OTHjZoGzMh24bcAEfmcyvHCGG,NP4E,,,4,0.25,3
540,OTHjn7paupv2qRh2h5rAdCs5c/NP4E//,OTHjn7paupv2qRh2h5rAdCs5c,NP4E,,,2,1.0,1
541,OTHjqUgj7qqWov6e9xseeDTV3/NP4E//,OTHjqUgj7qqWov6e9xseeDTV3,NP4E,,,4,1.0,3
542,OTHjubM5BZJ32G52BCodsS4tp/NP4E//,OTHjubM5BZJ32G52BCodsS4tp,NP4E,,,5,0.45,2
543,OTHkEiVTBMA3g4zF2XsttQAE9/NP4E//,OTHkEiVTBMA3g4zF2XsttQAE9,NP4E,,,2,2.0,2
544,OTHkQtEhNm3hAkG8uTVp4Hqcu/NP4E//,OTHkQtEhNm3hAkG8uTVp4Hqcu,NP4E,,,5,1.8,5
545,OTHkWAfmDALBpyWTXbr7bQwhm/NP4E//,OTHkWAfmDALBpyWTXbr7bQwhm,NP4E,,,9,0.37,2
546,OTHkYgYfsYMR8c7NizdURb2iJ/NP4E//,OTHkYgYfsYMR8c7NizdURb2iJ,NP4E,,,2,0.5,2
547,OTHkkGSvRyodpMbYtZpDh2CGj/NP4E//,OTHkkGSvRyodpMbYtZpDh2CGj,NP4E,,,2,1.0,1
548,OTHkmojrznNVVSv9BMNGQTS49/NP4E//,OTHkmojrznNVVSv9BMNGQTS49,NP4E,,,4,2.25,4
549,OTHkt5UKPmRQQstKgGAyofa2J/NP4E//,OTHkt5UKPmRQQstKgGAyofa2J,NP4E,,,6,0.056,2
550,OTHkxV8bDesshyQviRNzLb58i/NP4E//,OTHkxV8bDesshyQviRNzLb58i,NP4E,,,3,1.333,2
551,OTHm3itMpaeViiHrdJS7PYmwp/NP4E//,OTHm3itMpaeViiHrdJS7PYmwp,NP4E,,,2,0.5,2
552,OTHmBgHV9mSJFikPwYWaXaKCq/NP4E//,OTHmBgHV9mSJFikPwYWaXaKCq,NP4E,,,4,0.062,1
553,OTHmMbKbTz3szddw2SSBmYKWA/NP4E//,OTHmMbKbTz3szddw2SSBmYKWA,NP4E,,,56,1.482,6
554,OTHmSrahhhcQ8tWtPVuxuaZKK/NP4E//,OTHmSrahhhcQ8tWtPVuxuaZKK,NP4E,,,4,0.5,2
555,OTHmX8wdcpeFJgt6JFMzH9iGE/NP4E//,OTHmX8wdcpeFJgt6JFMzH9iGE,NP4E,,,7,2.381,4
556,OTHmdR5khWJW6MAScgvaS4DJN/NP4E//,OTHmdR5khWJW6MAScgvaS4DJN,NP4E,,,3,3.0,3
557,OTHmdqGyUZKYhMLNKNrvtufUw/NP4E//,OTHmdqGyUZKYhMLNKNrvtufUw,NP4E,,,4,0.25,1
558,OTHmhp4Me6UjJdPgN5d8ZEwja/NP4E//,OTHmhp4Me6UjJdPgN5d8ZEwja,NP4E,,,5,0.45,2
559,OTHmm8vE2t3nG2RXr7UtbVsWn/NP4E//,OTHmm8vE2t3nG2RXr7UtbVsWn,NP4E,,,2,1.0,1
560,OTHmoaLn2j9u4XtNRHJCHtwMm/NP4E//,OTHmoaLn2j9u4XtNRHJCHtwMm,NP4E,,,2,1.0,1
561,OTHmqf9Aw7f2wXLZjwhoPwgxz/NP4E//,OTHmqf9Aw7f2wXLZjwhoPwgxz,NP4E,,,3,2.0,2
562,OTHmywVqKuvFbqS7os2AGppF5/NP4E//,OTHmywVqKuvFbqS7os2AGppF5,NP4E,,,2,2.0,2
563,OTHnoCJa8QpdgLALzM6pAJ5zR/NP4E//,OTHnoCJa8QpdgLALzM6pAJ5zR,NP4E,,,2,2.0,2
564,OTHnx8sXcdzkH9drE3YNGS7Cx/NP4E//,OTHnx8sXcdzkH9drE3YNGS7Cx,NP4E,,,2,0.5,2
565,OTHo4qGMY7Xg7C6ngHMGpS6wW/NP4E//,OTHo4qGMY7Xg7C6ngHMGpS6wW,NP4E,,,2,1.0,1
566,OTHo6en5NAnAvHv4PHVAgDXfu/NP4E//,OTHo6en5NAnAvHv4PHVAgDXfu,NP4E,,,2,1.0,1
567,OTHo8r6eXjyBbKU2ioJo2Mbb9/NP4E//,OTHo8r6eXjyBbKU2ioJo2Mbb9,NP4E,,,4,0.562,1
568,OTHoAvCvtHLfaRBH5jLdbgiA4/NP4E//,OTHoAvCvtHLfaRBH5jLdbgiA4,NP4E,,,2,1.0,1
569,OTHoC8HtY5mGEHGb5FMJTTSiQ/NP4E//,OTHoC8HtY5mGEHGb5FMJTTSiQ,NP4E,,,4,0.25,4
570,PER2YAqb7im9QafREaFPjuRDp/NP4E//,PER2YAqb7im9QafREaFPjuRDp,NP4E,,,2,2.0,2
571,PER2yUThwwj5HUj95ouMhiBTo/NP4E//,PER2yUThwwj5HUj95ouMhiBTo,NP4E,,,9,1.111,5
572,PER37cgymSnS5LpguYJPvSiLf/NP4E//,PER37cgymSnS5LpguYJPvSiLf,NP4E,,,6,0.5,2
573,PER5hmFLwqTo6PqS2s33xpzew/NP4E//,PER5hmFLwqTo6PqS2s33xpzew,NP4E,,,2,0.25,1
574,PER6CC2wcaSSqDXoFtULP2KKd/NP4E//,PER6CC2wcaSSqDXoFtULP2KKd,NP4E,,,8,2.188,6
575,PER6kNooavJdtd7xKgPkv9vTt/NP4E//,PER6kNooavJdtd7xKgPkv9vTt,NP4E,,,2,0.5,2
