,composite_chain_id,coref_chain,dataset,subtopic_id,language,mentions,phrasing_diversity,unique_lemmas
1009,OCCJDmV8Ke6WSdMEJtLvcrdF9/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCJDmV8Ke6WSdMEJtLvcrdF9,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,5,5.0,5
1010,OCCJDmV8Ke6WSdMEJtLvcrdF9/FCC_T/Sv4orKRR3dPogDfYiEWqyP/,OCCJDmV8Ke6WSdMEJtLvcrdF9,FCC_T,Sv4orKRR3dPogDfYiEWqyP,,3,3.0,3
1011,OCCJSnVR2fMYYBKWPNEGURUgF/FCC_T/CjtBVGeik6CJgeahBkZt4v/,OCCJSnVR2fMYYBKWPNEGURUgF,FCC_T,CjtBVGeik6CJgeahBkZt4v,,2,2.0,2
1012,OCCJSnVR2fMYYBKWPNEGURUgF/FCC_T/VenpvvrNjoF65YW2FV2GFX/,OCCJSnVR2fMYYBKWPNEGURUgF,FCC_T,VenpvvrNjoF65YW2FV2GFX,,1,1.0,1
1013,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/2LCRAv9aEWjA2zNnKcoKvh/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,2LCRAv9aEWjA2zNnKcoKvh,,3,0.167,2
1014,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/3Z76XQikovMQzGD6GFwdng/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,3Z76XQikovMQzGD6GFwdng,,8,8.0,8
1015,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/4Vxa44gBmfJ58Lm3ZD4yKh/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,4Vxa44gBmfJ58Lm3ZD4yKh,,6,2.333,5
1016,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/7og7mFD7XoRyRuwGy8Hisd/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,7og7mFD7XoRyRuwGy8Hisd,,1,1.0,1
1017,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/7zJ7twYhqkfuknbcfnoPEF/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,7zJ7twYhqkfuknbcfnoPEF,,2,2.0,2
1018,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/CVWdwG4mGWTMMm84q2emUg/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,CVWdwG4mGWTMMm84q2emUg,,3,3.0,3
1019,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/CjtBVGeik6CJgeahBkZt4v/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,CjtBVGeik6CJgeahBkZt4v,,2,2.0,2
1020,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/Crxz5UPiSWpgN7G8vd2gsA/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,Crxz5UPiSWpgN7G8vd2gsA,,1,1.0,1
1021,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/Csovot7QH33ZBCdzgqCU3J/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,Csovot7QH33ZBCdzgqCU3J,,1,1.0,1
1022,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/EphStPJ8ZpaBJZzwPUVXwg/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,EphStPJ8ZpaBJZzwPUVXwg,,1,1.0,1
1023,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/FJhRoxKkT25CR6j6MTAr9D/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,FJhRoxKkT25CR6j6MTAr9D,,1,1.0,1
1024,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/Fi3FVPoUo2Vvuv2XPEw3n8/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,Fi3FVPoUo2Vvuv2XPEw3n8,,2,2.0,2
1025,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,38,6.85,14
1026,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/GrttQ44TtqSqbdjKe8Gct5/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,GrttQ44TtqSqbdjKe8Gct5,,4,3.0,3
1027,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/HFNubz8em8MjCcgPHZuBMb/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,HFNubz8em8MjCcgPHZuBMb,,1,1.0,1
1028,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/HMNwpVr4XqNqqfByAvzeNs/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,HMNwpVr4XqNqqfByAvzeNs,,2,2.0,2
1029,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/HV4VfupyCvxyFNfbbzkpT3/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,HV4VfupyCvxyFNfbbzkpT3,,8,2.656,5
1030,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/JchdDZ2M9LBMFdpuzYzyw3/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,JchdDZ2M9LBMFdpuzYzyw3,,1,1.0,1
1031,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/P8pnqhesDwuJ7LMacUTtde/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,P8pnqhesDwuJ7LMacUTtde,,2,2.0,2
1032,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/QoFyGPgeAktJVQCPm9NyKc/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,QoFyGPgeAktJVQCPm9NyKc,,3,3.0,3
1033,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/RNDDthmcPycRy8iJ48JcbD/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,RNDDthmcPycRy8iJ48JcbD,,1,1.0,1
1034,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/Ra9CfKRDjNvFXAsuPWxBsh/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,Ra9CfKRDjNvFXAsuPWxBsh,,2,2.0,2
1035,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/Sh6VPtUkoQ6vgWQfv2Jg8W/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,Sh6VPtUkoQ6vgWQfv2Jg8W,,1,1.0,1
1036,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/Sv4orKRR3dPogDfYiEWqyP/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,Sv4orKRR3dPogDfYiEWqyP,,2,2.0,2
1037,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/TMse8Jwojbp9WQ3dUp6k76/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,TMse8Jwojbp9WQ3dUp6k76,,2,2.0,2
1038,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/WXs8aiq7zUREnAteiMsoDb/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,WXs8aiq7zUREnAteiMsoDb,,3,1.0,2
1039,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/YmYifK7ssNHbYFC9PkhQ9Z/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,YmYifK7ssNHbYFC9PkhQ9Z,,14,7.857,11
1040,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/bjxWfRWYjmgZc4FSAZhZrN/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,bjxWfRWYjmgZc4FSAZhZrN,,1,1.0,1
1041,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/cQwFX3huiL4sPukwWRGs9k/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,cQwFX3huiL4sPukwWRGs9k,,9,2.083,5
1042,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/eT6qYaurbzpkP7zzYjAgmu/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,eT6qYaurbzpkP7zzYjAgmu,,3,1.0,2
1043,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/exmqE6FAcYdQXKYTf5zgGX/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,exmqE6FAcYdQXKYTf5zgGX,,4,1.125,2
1044,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/gAKAVNeYyHjsHtPNkceNX9/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,gAKAVNeYyHjsHtPNkceNX9,,5,5.0,4
1045,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/guRmYav7vTkwkCCVS7vwZF/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,guRmYav7vTkwkCCVS7vwZF,,1,1.0,1
1046,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/hEXjKCFPGTfTUgnKEwDy6i/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,hEXjKCFPGTfTUgnKEwDy6i,,2,2.0,2
1047,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/ibEVgCnNgn8GVbH89vbQPg/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,ibEVgCnNgn8GVbH89vbQPg,,1,1.0,1
1048,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/iwXTYePiH6sQz7CSJ3BHG6/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,iwXTYePiH6sQz7CSJ3BHG6,,1,1.0,1
1049,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/jXYvWpWHyV9JhpCiKJSfLp/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,jXYvWpWHyV9JhpCiKJSfLp,,3,0.444,1
1050,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/jw8MFTDRMWcn82yrmjsGtT/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,jw8MFTDRMWcn82yrmjsGtT,,1,1.0,1
1051,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/nmThnwiPwpkcQXGALELxhG/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,nmThnwiPwpkcQXGALELxhG,,5,5.0,5
1052,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T/nxE7kZgUrUCkZFEYYqQDti/,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,nxE7kZgUrUCkZFEYYqQDti,,3,3.0,3
1053,OCCJXdaMtFFgksV6rAqCejSzZ/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCJXdaMtFFgksV6rAqCejSzZ,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
1054,OCCJjqkMNBehoRkNbyeqfRR4G/FCC_T/4Vxa44gBmfJ58Lm3ZD4yKh/,OCCJjqkMNBehoRkNbyeqfRR4G,FCC_T,4Vxa44gBmfJ58Lm3ZD4yKh,,1,1.0,1
1055,OCCJjqkMNBehoRkNbyeqfRR4G/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCJjqkMNBehoRkNbyeqfRR4G,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,2,2.0,2
1056,OCCJjqkMNBehoRkNbyeqfRR4G/FCC_T/KLsQh4sQdV62dJrWxL8wFg/,OCCJjqkMNBehoRkNbyeqfRR4G,FCC_T,KLsQh4sQdV62dJrWxL8wFg,,1,1.0,1
1057,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/3Z76XQikovMQzGD6GFwdng/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,3Z76XQikovMQzGD6GFwdng,,17,1.041,5
1058,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/8KFATYL8rLEgU2ihFFqFsM/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,8KFATYL8rLEgU2ihFFqFsM,,9,1.852,5
1059,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/AoBLv9Jhxq3UcAy2QBjBfu/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,AoBLv9Jhxq3UcAy2QBjBfu,,6,1.125,3
1060,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/CVWdwG4mGWTMMm84q2emUg/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,CVWdwG4mGWTMMm84q2emUg,,2,2.0,2
1061,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/D3C5uSjkZDg35vxdTo6UH9/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,D3C5uSjkZDg35vxdTo6UH9,,4,1.875,3
1062,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/FJhRoxKkT25CR6j6MTAr9D/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,FJhRoxKkT25CR6j6MTAr9D,,1,1.0,1
1063,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,41,1.176,9
1064,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/GrttQ44TtqSqbdjKe8Gct5/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,GrttQ44TtqSqbdjKe8Gct5,,7,0.571,3
1065,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/HFNubz8em8MjCcgPHZuBMb/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,HFNubz8em8MjCcgPHZuBMb,,2,2.0,2
1066,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/JchdDZ2M9LBMFdpuzYzyw3/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,JchdDZ2M9LBMFdpuzYzyw3,,5,2.8,4
1067,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/Mrr9Rn223DWXkBx5rFhWQt/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,Mrr9Rn223DWXkBx5rFhWQt,,3,3.0,3
1068,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/P8pnqhesDwuJ7LMacUTtde/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,P8pnqhesDwuJ7LMacUTtde,,7,1.857,4
1069,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/RNDDthmcPycRy8iJ48JcbD/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,RNDDthmcPycRy8iJ48JcbD,,1,1.0,1
1070,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/SFwVfHWBbJpNuTsdEwmP8y/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,SFwVfHWBbJpNuTsdEwmP8y,,2,2.0,2
1071,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/TMse8Jwojbp9WQ3dUp6k76/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,TMse8Jwojbp9WQ3dUp6k76,,2,2.0,2
1072,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/WdgKnYp8nayBezDUzZigAj/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,WdgKnYp8nayBezDUzZigAj,,1,1.0,1
1073,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/XkFZFS77QgQjbdmVa2Zd5v/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,XkFZFS77QgQjbdmVa2Zd5v,,3,2.0,2
1074,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/YmYifK7ssNHbYFC9PkhQ9Z/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,YmYifK7ssNHbYFC9PkhQ9Z,,11,0.891,4
1075,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/bjxWfRWYjmgZc4FSAZhZrN/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,bjxWfRWYjmgZc4FSAZhZrN,,15,1.2,5
1076,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/cQwFX3huiL4sPukwWRGs9k/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,cQwFX3huiL4sPukwWRGs9k,,4,1.25,2
1077,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/eT6qYaurbzpkP7zzYjAgmu/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,eT6qYaurbzpkP7zzYjAgmu,,1,1.0,1
1078,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/hEXjKCFPGTfTUgnKEwDy6i/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,hEXjKCFPGTfTUgnKEwDy6i,,3,1.0,2
1079,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/jXYvWpWHyV9JhpCiKJSfLp/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,jXYvWpWHyV9JhpCiKJSfLp,,4,1.875,3
1080,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T/ktDYCMfQtXjztQq9kHLcyZ/,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,ktDYCMfQtXjztQq9kHLcyZ,,1,1.0,1
1081,OCCJuYZkFgMies5z3YTfiw4Pg/FCC_T/amAkiJYi6amcEewHfrhxcD/,OCCJuYZkFgMies5z3YTfiw4Pg,FCC_T,amAkiJYi6amcEewHfrhxcD,,1,1.0,1
1082,OCCJyfs4hEGNvH2s4GwYXTFfN/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCJyfs4hEGNvH2s4GwYXTFfN,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,2,2.0,2
1083,OCCK3nJe2Ri9evFTEq7L3Wi3V/FCC_T/Crxz5UPiSWpgN7G8vd2gsA/,OCCK3nJe2Ri9evFTEq7L3Wi3V,FCC_T,Crxz5UPiSWpgN7G8vd2gsA,,3,3.0,2
1084,OCCK5bYABiHJciFhgrdKsSWik/FCC_T/PtAJ3UhdXnPKrzZKDD4oy3/,OCCK5bYABiHJciFhgrdKsSWik,FCC_T,PtAJ3UhdXnPKrzZKDD4oy3,,1,1.0,1
1085,OCCK7SGWH6YVNUTYLoBV4KLhf/FCC_T/AXBmJwPgKJrhGDwndXj2q7/,OCCK7SGWH6YVNUTYLoBV4KLhf,FCC_T,AXBmJwPgKJrhGDwndXj2q7,,2,2.0,2
1086,OCCK9ubMwMr2exYMBwk5x4hKG/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCK9ubMwMr2exYMBwk5x4hKG,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
1087,OCCKDj7rFxZABBPzqghAsNQsH/FCC_T/GrttQ44TtqSqbdjKe8Gct5/,OCCKDj7rFxZABBPzqghAsNQsH,FCC_T,GrttQ44TtqSqbdjKe8Gct5,,1,1.0,1
1088,OCCKMJ62bStV4ikt2yyPH6g7r/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCKMJ62bStV4ikt2yyPH6g7r,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
1089,OCCKMJ62bStV4ikt2yyPH6g7r/FCC_T/eUEJXJcd72PGRwuxtXd4TJ/,OCCKMJ62bStV4ikt2yyPH6g7r,FCC_T,eUEJXJcd72PGRwuxtXd4TJ,,3,3.0,3
1090,OCCKTJwMSLAh5e836xQMLcrHL/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCKTJwMSLAh5e836xQMLcrHL,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
1091,OCCKTJwMSLAh5e836xQMLcrHL/FCC_T/KLsQh4sQdV62dJrWxL8wFg/,OCCKTJwMSLAh5e836xQMLcrHL,FCC_T,KLsQh4sQdV62dJrWxL8wFg,,1,1.0,1
1092,OCCKTJwMSLAh5e836xQMLcrHL/FCC_T/auomGz2eHER7TYVTSBCPVq/,OCCKTJwMSLAh5e836xQMLcrHL,FCC_T,auomGz2eHER7TYVTSBCPVq,,1,1.0,1
1093,OCCKUaQziBWWn9cbUDm699NeN/FCC_T/eT6qYaurbzpkP7zzYjAgmu/,OCCKUaQziBWWn9cbUDm699NeN,FCC_T,eT6qYaurbzpkP7zzYjAgmu,,1,1.0,1
1094,OCCKW4dSpJCsCC9acgXkyzKSC/FCC_T/2LCRAv9aEWjA2zNnKcoKvh/,OCCKW4dSpJCsCC9acgXkyzKSC,FCC_T,2LCRAv9aEWjA2zNnKcoKvh,,1,1.0,1
1095,OCCKfscc2aNXWZKgXPNUyT3tL/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCKfscc2aNXWZKgXPNUyT3tL,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,2,2.0,2
1096,OCCKfscc2aNXWZKgXPNUyT3tL/FCC_T/eT6qYaurbzpkP7zzYjAgmu/,OCCKfscc2aNXWZKgXPNUyT3tL,FCC_T,eT6qYaurbzpkP7zzYjAgmu,,1,1.0,1
1097,OCCKmPCDT5ohjgxX39HJMowBJ/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCKmPCDT5ohjgxX39HJMowBJ,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
1098,OCCLAqY9sssGjhC5CysPaivEv/FCC_T/gAKAVNeYyHjsHtPNkceNX9/,OCCLAqY9sssGjhC5CysPaivEv,FCC_T,gAKAVNeYyHjsHtPNkceNX9,,1,1.0,1
1099,OCCLGWkSnA9yTFZ8VUScnnA83/FCC_T/Fi3FVPoUo2Vvuv2XPEw3n8/,OCCLGWkSnA9yTFZ8VUScnnA83,FCC_T,Fi3FVPoUo2Vvuv2XPEw3n8,,1,1.0,1
1100,OCCLQBzR6CiNiLgKKobcAh5rv/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCLQBzR6CiNiLgKKobcAh5rv,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
1101,OCCLQBzR6CiNiLgKKobcAh5rv/FCC_T/ibEVgCnNgn8GVbH89vbQPg/,OCCLQBzR6CiNiLgKKobcAh5rv,FCC_T,ibEVgCnNgn8GVbH89vbQPg,,1,1.0,1
1102,OCCLTnFyaLA9HDZehArAcxS4H/FCC_T/FJhRoxKkT25CR6j6MTAr9D/,OCCLTnFyaLA9HDZehArAcxS4H,FCC_T,FJhRoxKkT25CR6j6MTAr9D,,1,1.0,1
1103,OCCLTnFyaLA9HDZehArAcxS4H/FCC_T/GrttQ44TtqSqbdjKe8Gct5/,OCCLTnFyaLA9HDZehArAcxS4H,FCC_T,GrttQ44TtqSqbdjKe8Gct5,,1,1.0,1
1104,OCCLTnFyaLA9HDZehArAcxS4H/FCC_T/guRmYav7vTkwkCCVS7vwZF/,OCCLTnFyaLA9HDZehArAcxS4H,FCC_T,guRmYav7vTkwkCCVS7vwZF,,1,1.0,1
1105,OCCLTnFyaLA9HDZehArAcxS4H/FCC_T/jXYvWpWHyV9JhpCiKJSfLp/,OCCLTnFyaLA9HDZehArAcxS4H,FCC_T,jXYvWpWHyV9JhpCiKJSfLp,,1,1.0,1
1106,OCCLVbTYwEmTu9zAbShPGs9eL/FCC_T/AXBmJwPgKJrhGDwndXj2q7/,OCCLVbTYwEmTu9zAbShPGs9eL,FCC_T,AXBmJwPgKJrhGDwndXj2q7,,2,2.0,2
1107,OCCLVbTYwEmTu9zAbShPGs9eL/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCLVbTYwEmTu9zAbShPGs9eL,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
1108,OCCLcetK9NK6utYhSi4PwNRx2/FCC_T/4jM38shqaGBdc9pdZP2imm/,OCCLcetK9NK6utYhSi4PwNRx2,FCC_T,4jM38shqaGBdc9pdZP2imm,,1,1.0,1
1109,OCCLeaZUrX9rdoJpXikxxDKM9/FCC_T/hgF25Wag4Wy5GkKbbGiSfT/,OCCLeaZUrX9rdoJpXikxxDKM9,FCC_T,hgF25Wag4Wy5GkKbbGiSfT,,1,1.0,1
1110,OCCLjhK8WveVuFpj9YYqHnGRm/FCC_T/HMNwpVr4XqNqqfByAvzeNs/,OCCLjhK8WveVuFpj9YYqHnGRm,FCC_T,HMNwpVr4XqNqqfByAvzeNs,,2,2.0,2
1111,OCCLnKEPnZ6yXejrW8mrihyMC/FCC_T/2LCRAv9aEWjA2zNnKcoKvh/,OCCLnKEPnZ6yXejrW8mrihyMC,FCC_T,2LCRAv9aEWjA2zNnKcoKvh,,7,5.143,7
1112,OCCLnKEPnZ6yXejrW8mrihyMC/FCC_T/CnLTKPD9Cjr9yUixgkWqfF/,OCCLnKEPnZ6yXejrW8mrihyMC,FCC_T,CnLTKPD9Cjr9yUixgkWqfF,,2,2.0,1
1113,OCCLnKEPnZ6yXejrW8mrihyMC/FCC_T/nmThnwiPwpkcQXGALELxhG/,OCCLnKEPnZ6yXejrW8mrihyMC,FCC_T,nmThnwiPwpkcQXGALELxhG,,1,1.0,1
1114,OCCLocsLAdNEU5ye3UEJg6C8S/FCC_T/F5aKwX9Qtsk4PA9Q9cQQPB/,OCCLocsLAdNEU5ye3UEJg6C8S,FCC_T,F5aKwX9Qtsk4PA9Q9cQQPB,,1,1.0,1
1115,OCCLocsLAdNEU5ye3UEJg6C8S/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCLocsLAdNEU5ye3UEJg6C8S,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
1116,OCCM6PAwUPGsKSkXxo4Aj966Y/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCM6PAwUPGsKSkXxo4Aj966Y,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
1117,OCCMBmmAtKLQg6zMWpM7eJPY7/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCMBmmAtKLQg6zMWpM7eJPY7,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
1118,OCCMHAwkE5kxa4DtHNjSZJsEZ/FCC_T/4Vxa44gBmfJ58Lm3ZD4yKh/,OCCMHAwkE5kxa4DtHNjSZJsEZ,FCC_T,4Vxa44gBmfJ58Lm3ZD4yKh,,1,1.0,1
1119,OCCMHAwkE5kxa4DtHNjSZJsEZ/FCC_T/CjtBVGeik6CJgeahBkZt4v/,OCCMHAwkE5kxa4DtHNjSZJsEZ,FCC_T,CjtBVGeik6CJgeahBkZt4v,,3,3.0,3
1120,OCCMHAwkE5kxa4DtHNjSZJsEZ/FCC_T/F5aKwX9Qtsk4PA9Q9cQQPB/,OCCMHAwkE5kxa4DtHNjSZJsEZ,FCC_T,F5aKwX9Qtsk4PA9Q9cQQPB,,1,1.0,1
1121,OCCMHAwkE5kxa4DtHNjSZJsEZ/FCC_T/Fi3FVPoUo2Vvuv2XPEw3n8/,OCCMHAwkE5kxa4DtHNjSZJsEZ,FCC_T,Fi3FVPoUo2Vvuv2XPEw3n8,,5,2.0,3
1122,OCCMHAwkE5kxa4DtHNjSZJsEZ/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCCMHAwkE5kxa4DtHNjSZJsEZ,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,7,0.943,3
1123,OCCMHAwkE5kxa4DtHNjSZJsEZ/FCC_T/PLrfgLMZ422vRBVm9PKAL4/,OCCMHAwkE5kxa4DtHNjSZJsEZ,FCC_T,PLrfgLMZ422vRBVm9PKAL4,,4,1.25,2
1124,OCCMHAwkE5kxa4DtHNjSZJsEZ/FCC_T/QNx2VoWVuyKNMbZiwrL9m8/,OCCMHAwkE5kxa4DtHNjSZJsEZ,FCC_T,QNx2VoWVuyKNMbZiwrL9m8,,6,1.444,3
