,coref_chain,mention_ner,mention_head_pos,mention_head_lemma,mention_head,mention_head_id,doc_id,doc,is_continuous,is_singleton,mention_id,mention_type,mention_full_type,score,sent_id,mention_context,tokens_number,tokens_str,tokens_text,topic_id,topic,subtopic_id,subtopic,coref_type,description,conll_doc_key
db1a82272/3/Efnu,OCCWCL3NjqnvWDRYULxq7f4hh,O,AUX,be,is,5,db1a82272,db1a82272,True,False,db1a82272/3/Efnu,OCC,OCCURENCE,-1.0,5,"['media', 'officer', 'with', 'the', 'Korea', 'DPR', 'who', 'has', 'spoken', 'to', 'their', 'delegation', 'completely', 'deny', 'these', 'rumours', '.', '""', 'Four', 'players', ':', 'forward', 'An', 'Chol', 'Hyok', ',', 'goalkeeper', 'Kim', 'Myong', 'Won', ',', 'and', 'midfielders', 'Kim', 'Kyong', 'Il', 'and', 'Pak', 'Sung', 'Hyok', 'were', 'listed', 'as', 'officially', 'absent', 'for', 'the', '2-1', 'loss', 'to', 'Brazil', 'on', 'Tuesday', '.', 'South', 'Korea', ""'s"", 'Ilgan', 'Sports', 'newspaper', 'reported', 'on', 'its', 'website', 'that', 'North', 'Korea', 'originally', 'submitted', 'the', 'names', 'of', '23', 'players', 'to', 'world', 'football', ""'s"", 'governing', 'body', 'Fifa', 'for', 'the', 'Brazil', 'match', ',', 'but', 'submitted', 'a', 'different', 'team', 'list', 'with', 'only', '19', 'names', 'on', 'match', 'day', '.', 'North', 'Korea', ""'s"", 'next', 'match', 'is', 'against', 'Portugal', 'on', 'Monday', 'in', 'Cape', 'Town', '.']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",North Korea's next match is against Portugal on Monday in Cape Town.,"['North', 'Korea', ""'s"", 'next', 'match', 'is', 'against', 'Portugal', 'on', 'Monday', 'in', 'Cape', 'Town', '.']",0,0_football_matches,ntovtVhyKbotPQtXEUSz3Z,other_seminal_event-35,IDENTITY,"2010-06-21_00:00:00_portugal_north_korea_fifa_world_cup_true_on-site_2010_7-0_cape_town,_south_africa",0/ntovtVhyKbotPQtXEUSz3Z/db1a82272
db30fa0bc/0/mRAF,OCC9R2BBzRkZCctTnv2mq2cbN,O,AUX,be,is,5,db30fa0bc,db30fa0bc,True,False,db30fa0bc/0/mRAF,OCC,OCCURENCE,-1.0,0,"['World', 'Cup', '2010', ':', 'Uruguay', 'is', 'a', 'small', 'nation', 'with', 'a', 'great', 'football', 'history', '|', 'Richard', 'Williams', '""', 'There', 'are', 'countries', 'with', 'more', 'footballers', 'than', 'we', 'have', 'people', ',', '""', 'Oscar', 'Tabárez', 'said', 'last', 'night', 'while', 'assessing', 'the', 'chances', 'of', 'Uruguay', ',', 'the', 'team', 'he', 'coaches', ',', 'making', 'it', 'through', 'today', ""'s"", 'World', 'Cup', 'semi-final', 'against', 'Holland', '.', 'But', 'out', 'of', 'their', 'tiny', 'population', 'the', 'Uruguayans', 'have', 'conjured', 'a', 'wonderful', 'football', 'history', 'studded', 'with', 'remarkable', 'individuals', '.', 'One', 'of', 'them', ',', 'a', 'key', 'figure', 'in', 'their', 'early', 'international', 'success', ',', 'was', 'José', 'Andrade', '.', 'When', 'Andrade', 'was', 'born', 'in', 'Salto']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",World Cup 2010 : Uruguay is a small nation with a great football history | Richard Williams,"['World', 'Cup', '2010', ':', 'Uruguay', 'is', 'a', 'small', 'nation', 'with', 'a', 'great', 'football', 'history', '|', 'Richard', 'Williams']",0,0_football_matches,hEqLAhWtVRJhAxn2eMTpQp,other_seminal_event-36,IDENTITY,fifa_world_cup_2010_tournament,0/hEqLAhWtVRJhAxn2eMTpQp/db30fa0bc
db30fa0bc/1/VkuN,OCChgCnq78AjxZr9R2eqr2NqU,O,VERB,say,said,15,db30fa0bc,db30fa0bc,True,False,db30fa0bc/1/VkuN,OCC,OCCURENCE,-1.0,1,"['World', 'Cup', '2010', ':', 'Uruguay', 'is', 'a', 'small', 'nation', 'with', 'a', 'great', 'football', 'history', '|', 'Richard', 'Williams', '""', 'There', 'are', 'countries', 'with', 'more', 'footballers', 'than', 'we', 'have', 'people', ',', '""', 'Oscar', 'Tabárez', 'said', 'last', 'night', 'while', 'assessing', 'the', 'chances', 'of', 'Uruguay', ',', 'the', 'team', 'he', 'coaches', ',', 'making', 'it', 'through', 'today', ""'s"", 'World', 'Cup', 'semi-final', 'against', 'Holland', '.', 'But', 'out', 'of', 'their', 'tiny', 'population', 'the', 'Uruguayans', 'have', 'conjured', 'a', 'wonderful', 'football', 'history', 'studded', 'with', 'remarkable', 'individuals', '.', 'One', 'of', 'them', ',', 'a', 'key', 'figure', 'in', 'their', 'early', 'international', 'success', ',', 'was', 'José', 'Andrade', '.', 'When', 'Andrade', 'was', 'born', 'in', 'Salto', ',', 'Uruguay', ""'s"", 'second', 'city', ',', 'in', '1901', ',', 'his', 'father', 'was', 'said', 'to', 'be', '98', 'years']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","""There are countries with more footballers than we have people, ""Oscar Tabárez said last night while assessing the chances of Uruguay, the team he coaches, making it through today's World Cup semi-final against Holland.","['""', 'There', 'are', 'countries', 'with', 'more', 'footballers', 'than', 'we', 'have', 'people', ',', '""', 'Oscar', 'Tabárez', 'said', 'last', 'night', 'while', 'assessing', 'the', 'chances', 'of', 'Uruguay', ',', 'the', 'team', 'he', 'coaches', ',', 'making', 'it', 'through', 'today', ""'s"", 'World', 'Cup', 'semi-final', 'against', 'Holland', '.']",0,0_football_matches,hEqLAhWtVRJhAxn2eMTpQp,other_seminal_event-36,IDENTITY,"2010-07-06_00:00:00_uruguay_netherlands_fifa_world_cup_true_on-site_2010_2-3_cape_town,_south_africa",0/hEqLAhWtVRJhAxn2eMTpQp/db30fa0bc
db30fa0bc/2/9FmJ,OCCVrnEpqMGxxp8ZhqEH9U2Yw,O,AUX,be,is,1,db30fa0bc,db30fa0bc,True,False,db30fa0bc/2/9FmJ,OCC,OCCURENCE,-1.0,13,"['not', 'declined', 'to', 'travel', 'to', 'Italy', 'in', '1934', 'on', 'the', 'grounds', 'that', 'so', 'few', 'European', 'teams', 'had', 'bothered', 'to', 'cross', 'the', 'Atlantic', 'four', 'years', 'earlier', '.', 'In', '1938', 'they', 'also', 'boycotted', 'the', 'third', 'World', 'Cup', ',', 'in', 'France', ',', 'because', 'the', 'organisers', 'had', 'reneged', 'on', 'a', 'promise', 'to', 'alternate', 'between', 'Europe', 'and', 'South', 'America', '.', 'The', 'next', 'time', 'they', 'entered', ',', 'in', '1950', ',', 'they', 'won', 'it', 'again', ',', 'beating', 'Brazil', '2-1', 'in', 'Rio', ""'s"", 'new', 'Maracanã', 'stadium', '.', 'Alcides', 'Ghiggia', ""'s"", 'winning', 'goal', 'gave', 'the', 'host', 'nation', 'a', 'new', 'word', '–', 'Maracanazo', '–', 'to', 'describe', 'any', 'sudden', 'catastrophe', '.', 'Uruguay', 'is', 'the', 'smallest', 'country', 'to', 'have', 'won', 'the', 'World', 'Cup', ',', 'with', 'a', 'population', 'of', '1.5', 'm', 'in', '1930', 'and', 'just', 'over', 'twice', 'that', 'now', ',', 'and', 'the', 'smallest', 'in', 'the', 'Conmebol', 'federation', ',', 'from', 'which', 'its', 'team', 'qualified', 'for', 'this', 'year', ""'s"", 'competition', 'after', 'winning', 'a', 'play-off', 'against', 'Costa', 'Rica', '.', 'Now', 'they', 'have', 'outlasted', 'all', 'of', 'the', 'four', 'continental', 'neighbours', '—', 'Brazil', ',', 'Argentina', ',', 'Paraguay', 'and', 'Chile', '—', 'who', 'finished', 'above', 'them', 'in', 'the', 'table', '.', 'Today', ""'s"", 'game', '–', 'against', 'opponents', 'they', 'have', 'met', 'on', 'four', 'occasions', 'and', 'beaten', 'three', 'times', '–', 'is', 'their', 'third']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]","Uruguay is the smallest country to have won the World Cup, with a population of 1.5 m in 1930 and just over twice that now, and the smallest in the Conmebol federation, from which its team qualified for this year's competition after winning a play-off against Costa Rica.","['Uruguay', 'is', 'the', 'smallest', 'country', 'to', 'have', 'won', 'the', 'World', 'Cup', ',', 'with', 'a', 'population', 'of', '1.5', 'm', 'in', '1930', 'and', 'just', 'over', 'twice', 'that', 'now', ',', 'and', 'the', 'smallest', 'in', 'the', 'Conmebol', 'federation', ',', 'from', 'which', 'its', 'team', 'qualified', 'for', 'this', 'year', ""'s"", 'competition', 'after', 'winning', 'a', 'play-off', 'against', 'Costa', 'Rica', '.']",0,0_football_matches,hEqLAhWtVRJhAxn2eMTpQp,other_seminal_event-36,IDENTITY,fifa_world_cup_2010_qualification_stage,0/hEqLAhWtVRJhAxn2eMTpQp/db30fa0bc
db30fa0bc/3/68dn,OCC9R2BBzRkZCctTnv2mq2cbN,O,VERB,outlast,outlasted,3,db30fa0bc,db30fa0bc,True,False,db30fa0bc/3/68dn,OCC,OCCURENCE,-1.0,14,"['America', '.', 'The', 'next', 'time', 'they', 'entered', ',', 'in', '1950', ',', 'they', 'won', 'it', 'again', ',', 'beating', 'Brazil', '2-1', 'in', 'Rio', ""'s"", 'new', 'Maracanã', 'stadium', '.', 'Alcides', 'Ghiggia', ""'s"", 'winning', 'goal', 'gave', 'the', 'host', 'nation', 'a', 'new', 'word', '–', 'Maracanazo', '–', 'to', 'describe', 'any', 'sudden', 'catastrophe', '.', 'Uruguay', 'is', 'the', 'smallest', 'country', 'to', 'have', 'won', 'the', 'World', 'Cup', ',', 'with', 'a', 'population', 'of', '1.5', 'm', 'in', '1930', 'and', 'just', 'over', 'twice', 'that', 'now', ',', 'and', 'the', 'smallest', 'in', 'the', 'Conmebol', 'federation', ',', 'from', 'which', 'its', 'team', 'qualified', 'for', 'this', 'year', ""'s"", 'competition', 'after', 'winning', 'a', 'play-off', 'against', 'Costa', 'Rica', '.', 'Now', 'they', 'have', 'outlasted', 'all', 'of', 'the', 'four', 'continental', 'neighbours', '—', 'Brazil', ',', 'Argentina', ',', 'Paraguay', 'and', 'Chile', '—', 'who', 'finished', 'above', 'them', 'in', 'the', 'table', '.', 'Today', ""'s"", 'game', '–', 'against', 'opponents', 'they', 'have', 'met', 'on', 'four', 'occasions', 'and', 'beaten', 'three', 'times', '–', 'is', 'their', 'third', 'semi-final', 'since', '1950', ',', 'and', 'their', 'performances', 'so', 'far', 'in', 'this', 'tournament', 'have', 'encouraged', 'the', 'hope', 'that', 'they', 'can', 'go', 'one', 'better', 'than', 'their', 'semi-final', 'defeats', 'by', 'Hungary', 'in', '1954', 'and', 'Brazil', 'in', '1970', '.', 'If', 'you', 'want', 'to', 'know', 'what', 'football', 'means', 'to', 'Uruguay', ',', 'and', 'about', 'the', 'richness', 'of', 'the', 'game']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","Now they have outlasted all of the four continental neighbours — Brazil, Argentina, Paraguay and Chile — who finished above them in the table.","['Now', 'they', 'have', 'outlasted', 'all', 'of', 'the', 'four', 'continental', 'neighbours', '—', 'Brazil', ',', 'Argentina', ',', 'Paraguay', 'and', 'Chile', '—', 'who', 'finished', 'above', 'them', 'in', 'the', 'table', '.']",0,0_football_matches,hEqLAhWtVRJhAxn2eMTpQp,other_seminal_event-36,IDENTITY,fifa_world_cup_2010_tournament,0/hEqLAhWtVRJhAxn2eMTpQp/db30fa0bc
db30fa0bc/4/NR5Z,OCChgCnq78AjxZr9R2eqr2NqU,O,AUX,be,is,17,db30fa0bc,db30fa0bc,True,False,db30fa0bc/4/NR5Z,OCC,OCCURENCE,-1.0,15,"['Ghiggia', ""'s"", 'winning', 'goal', 'gave', 'the', 'host', 'nation', 'a', 'new', 'word', '–', 'Maracanazo', '–', 'to', 'describe', 'any', 'sudden', 'catastrophe', '.', 'Uruguay', 'is', 'the', 'smallest', 'country', 'to', 'have', 'won', 'the', 'World', 'Cup', ',', 'with', 'a', 'population', 'of', '1.5', 'm', 'in', '1930', 'and', 'just', 'over', 'twice', 'that', 'now', ',', 'and', 'the', 'smallest', 'in', 'the', 'Conmebol', 'federation', ',', 'from', 'which', 'its', 'team', 'qualified', 'for', 'this', 'year', ""'s"", 'competition', 'after', 'winning', 'a', 'play-off', 'against', 'Costa', 'Rica', '.', 'Now', 'they', 'have', 'outlasted', 'all', 'of', 'the', 'four', 'continental', 'neighbours', '—', 'Brazil', ',', 'Argentina', ',', 'Paraguay', 'and', 'Chile', '—', 'who', 'finished', 'above', 'them', 'in', 'the', 'table', '.', 'Today', ""'s"", 'game', '–', 'against', 'opponents', 'they', 'have', 'met', 'on', 'four', 'occasions', 'and', 'beaten', 'three', 'times', '–', 'is', 'their', 'third', 'semi-final', 'since', '1950', ',', 'and', 'their', 'performances', 'so', 'far', 'in', 'this', 'tournament', 'have', 'encouraged', 'the', 'hope', 'that', 'they', 'can', 'go', 'one', 'better', 'than', 'their', 'semi-final', 'defeats', 'by', 'Hungary', 'in', '1954', 'and', 'Brazil', 'in', '1970', '.', 'If', 'you', 'want', 'to', 'know', 'what', 'football', 'means', 'to', 'Uruguay', ',', 'and', 'about', 'the', 'richness', 'of', 'the', 'game', ""'s"", 'historyin', 'a', 'country', 'that', 'gained', 'its', 'independence', 'in', '1828', 'and', 'whose', 'current', 'president', ',', 'José', 'Mujica', ',', 'is', 'a', 'former', 'guerrilla', 'fighter', ',', 'try', 'to', 'find']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54]","Today's game – against opponents they have met on four occasions and beaten three times – is their third semi-final since 1950, and their performances so far in this tournament have encouraged the hope that they can go one better than their semi-final defeats by Hungary in 1954 and Brazil in 1970.","['Today', ""'s"", 'game', '–', 'against', 'opponents', 'they', 'have', 'met', 'on', 'four', 'occasions', 'and', 'beaten', 'three', 'times', '–', 'is', 'their', 'third', 'semi-final', 'since', '1950', ',', 'and', 'their', 'performances', 'so', 'far', 'in', 'this', 'tournament', 'have', 'encouraged', 'the', 'hope', 'that', 'they', 'can', 'go', 'one', 'better', 'than', 'their', 'semi-final', 'defeats', 'by', 'Hungary', 'in', '1954', 'and', 'Brazil', 'in', '1970', '.']",0,0_football_matches,hEqLAhWtVRJhAxn2eMTpQp,other_seminal_event-36,IDENTITY,"2010-07-06_00:00:00_uruguay_netherlands_fifa_world_cup_true_on-site_2010_2-3_cape_town,_south_africa",0/hEqLAhWtVRJhAxn2eMTpQp/db30fa0bc
db30fa0bc/5/JdrB,OCC9R2BBzRkZCctTnv2mq2cbN,O,VERB,seem,seems,1,db30fa0bc,db30fa0bc,True,False,db30fa0bc/5/JdrB,OCC,OCCURENCE,-1.0,33,"['for', 'Uruguayans', 'are', 'very', 'significant', ',', 'like', 'their', 'loved', 'ones', ',', 'their', 'everyday', 'habits', ',', '""', 'he', 'told', 'World', 'Soccer', 'recently', '.', 'So', 'he', 'decided', 'to', 'keep', 'the', 'team', 'in', 'Montevideo', ',', 'taking', 'advantage', 'of', 'a', 'climate', 'similar', 'to', 'that', 'of', 'South', 'Africa', 'and', 'virtually', 'forgetting', 'about', 'arranging', 'warm-up', 'matches', '.', '""', 'I', ""'ve"", 'been', 'working', 'with', 'these', 'players', 'for', 'four', 'years', ',', '""', 'he', 'added', ',', '""', 'so', 'I', 'just', 'had', 'to', 'make', 'sure', 'they', 'were', 'fit', 'and', 'that', 'they', ""'d"", 'recovered', 'after', 'a', 'long', 'season', '.', 'I', 'did', ""n't"", 'need', 'to', 'play', 'friendlies', 'to', 'draw', 'conclusions', '.', '""', 'It', 'seems', 'to', 'have', 'worked', ',', 'as', 'has', 'his', 'attempt', 'to', 'get', 'his', 'players', 'to', 'enjoy', 'the', 'experience', 'of', 'being', 'at', 'the', 'tournament', ',', 'whatever', 'the', 'outcome', '.', '""', 'A', 'World', 'Cup', 'is', 'a', 'party', ',', 'a', 'celebration', ',', '""', 'he', 'said', 'last', 'night', '.', '""', 'What', ""'s"", 'happened', 'here', 'is', 'having', 'a', 'very', 'positive', 'impact', 'back', 'home', ',', 'particularly', 'among', 'young', 'people', ',', 'children', 'and', 'teenagers', 'and', 'even', 'people', 'in', 'their', 'thirties', ',', 'who', ""'ve"", 'never', 'seen', 'anything', 'like', 'this', 'before', '.', 'Looking', 'at', 'the', 'other', 'three', 'teams', ',', 'it', ""'s"", 'almost', 'as', 'if', 'we', ""'re"", 'at', 'a', 'party']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","It seems to have worked, as has his attempt to get his players to enjoy the experience of being at the tournament, whatever the outcome.","['It', 'seems', 'to', 'have', 'worked', ',', 'as', 'has', 'his', 'attempt', 'to', 'get', 'his', 'players', 'to', 'enjoy', 'the', 'experience', 'of', 'being', 'at', 'the', 'tournament', ',', 'whatever', 'the', 'outcome', '.']",0,0_football_matches,hEqLAhWtVRJhAxn2eMTpQp,other_seminal_event-36,IDENTITY,fifa_world_cup_2010_tournament,0/hEqLAhWtVRJhAxn2eMTpQp/db30fa0bc
db30fa0bc/6/nXqC,OCC9R2BBzRkZCctTnv2mq2cbN,O,VERB,say,said,13,db30fa0bc,db30fa0bc,True,False,db30fa0bc/6/nXqC,OCC,OCCURENCE,-1.0,34,"['team', 'in', 'Montevideo', ',', 'taking', 'advantage', 'of', 'a', 'climate', 'similar', 'to', 'that', 'of', 'South', 'Africa', 'and', 'virtually', 'forgetting', 'about', 'arranging', 'warm-up', 'matches', '.', '""', 'I', ""'ve"", 'been', 'working', 'with', 'these', 'players', 'for', 'four', 'years', ',', '""', 'he', 'added', ',', '""', 'so', 'I', 'just', 'had', 'to', 'make', 'sure', 'they', 'were', 'fit', 'and', 'that', 'they', ""'d"", 'recovered', 'after', 'a', 'long', 'season', '.', 'I', 'did', ""n't"", 'need', 'to', 'play', 'friendlies', 'to', 'draw', 'conclusions', '.', '""', 'It', 'seems', 'to', 'have', 'worked', ',', 'as', 'has', 'his', 'attempt', 'to', 'get', 'his', 'players', 'to', 'enjoy', 'the', 'experience', 'of', 'being', 'at', 'the', 'tournament', ',', 'whatever', 'the', 'outcome', '.', '""', 'A', 'World', 'Cup', 'is', 'a', 'party', ',', 'a', 'celebration', ',', '""', 'he', 'said', 'last', 'night', '.', '""', 'What', ""'s"", 'happened', 'here', 'is', 'having', 'a', 'very', 'positive', 'impact', 'back', 'home', ',', 'particularly', 'among', 'young', 'people', ',', 'children', 'and', 'teenagers', 'and', 'even', 'people', 'in', 'their', 'thirties', ',', 'who', ""'ve"", 'never', 'seen', 'anything', 'like', 'this', 'before', '.', 'Looking', 'at', 'the', 'other', 'three', 'teams', ',', 'it', ""'s"", 'almost', 'as', 'if', 'we', ""'re"", 'at', 'a', 'party', 'to', 'which', 'we', 'have', ""n't"", 'been', 'invited', '.', 'We', 'have', ""n't"", 'played', 'brilliant', 'football', ',', 'but', 'we', ""'re"", 'here', 'and', 'I', 'do', ""n't"", 'think', 'luck', 'is', 'the', 'only']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","""A World Cup is a party, a celebration, "" he said last night.","['""', 'A', 'World', 'Cup', 'is', 'a', 'party', ',', 'a', 'celebration', ',', '""', 'he', 'said', 'last', 'night', '.']",0,0_football_matches,hEqLAhWtVRJhAxn2eMTpQp,other_seminal_event-36,IDENTITY,fifa_world_cup_2010_tournament,0/hEqLAhWtVRJhAxn2eMTpQp/db30fa0bc
db34f1c6b/0/Ur9A,OCCn8BKL9F7irRh6LkrQA9tcC,O,VERB,endure,endured,2,db34f1c6b,db34f1c6b,True,False,db34f1c6b/0/Ur9A,OCC,OCCURENCE,-1.0,15,"['appearance', ',', 'lay', 'on', 'his', 'stomach', 'with', 'his', 'face', 'buried', 'in', 'his', 'arms', 'and', 'the', 'grass', 'for', 'an', 'extended', 'period', '.', 'Two', 'days', 'earlier', ',', '“', 'I', 'had', 'a', 'dream', '.', 'I', 'told', 'some', 'teammates', 'I', 'dreamed', 'I', 'scored', 'in', 'the', '80th', 'minute', 'and', 'we', 'win', 'the', 'game', ',', '”', 'he', 'said', '.', '“', 'Now', 'it', 'was', 'the', '86th', 'minute', ',', 'and', 'we', 'won', '.', '”', 'In', 'the', 'dream', ',', 'he', 'said', ',', '“', 'I', 'also', 'scored', 'on', 'a', 'header', '.', '.', '.', '.', 'It', 'was', 'my', 'first', 'dream', '[', 'about', 'scoring', ']', '.', 'Hopefully', 'not', 'the', 'last', '.', '”', 'The', 'Americans', 'endured', 'hamstring', 'injuries', 'to', 'Jozy', 'Altidore', 'and', 'Besler', 'before', 'halftime', ',', 'a', 'glaring', 'lack', 'of', 'possession', 'and', 'constant', 'duress', 'to', 'take', 'a', 'considerable', 'step', 'toward', 'the', 'knockout', 'stage', '.', 'Two', 'teams', 'from', 'the', 'so-called', 'Group', 'of', 'Death', 'will', 'advance', 'to', 'the', 'round', 'of', '16', ',', 'and', 'the', 'Americans', 'will', 'need', 'at', 'least', 'another', 'point', 'from', 'games', 'against', 'Portugal', 'and', 'Germany', 'to', 'remain', 'in', 'the', 'hunt', '.', '“', 'We', 'know', 'we', '’ve', 'got', 'a', 'big', 'challenge', 'ahead', 'of', 'us', ',', 'but', 'it', '’s', 'a', 'big', 'step', ',', '”', 'goalkeeper', 'Tim', 'Howard', 'said', '.', '“', 'We', 'put', 'ourselves', 'into', 'a']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","The Americans endured hamstring injuries to Jozy Altidore and Besler before halftime, a glaring lack of possession and constant duress to take a considerable step toward the knockout stage.","['The', 'Americans', 'endured', 'hamstring', 'injuries', 'to', 'Jozy', 'Altidore', 'and', 'Besler', 'before', 'halftime', ',', 'a', 'glaring', 'lack', 'of', 'possession', 'and', 'constant', 'duress', 'to', 'take', 'a', 'considerable', 'step', 'toward', 'the', 'knockout', 'stage', '.']",0,0_football_matches,AXBmJwPgKJrhGDwndXj2q7,"2014-06-16_00:00:00_ghana_united_states_fifa_world_cup_true_on-site_2014_1-2_natal,_brazil",IDENTITY,fifa_world_cup_2014_knockout_stage,0/AXBmJwPgKJrhGDwndXj2q7/db34f1c6b
db34f1c6b/1/NFUU,OCCZorQNvNLYiaXhQp5CYTxs8,O,ADV,so,so,4,db34f1c6b,db34f1c6b,True,False,db34f1c6b/1/NFUU,OCC,OCCURENCE,-1.0,16,"['I', 'told', 'some', 'teammates', 'I', 'dreamed', 'I', 'scored', 'in', 'the', '80th', 'minute', 'and', 'we', 'win', 'the', 'game', ',', '”', 'he', 'said', '.', '“', 'Now', 'it', 'was', 'the', '86th', 'minute', ',', 'and', 'we', 'won', '.', '”', 'In', 'the', 'dream', ',', 'he', 'said', ',', '“', 'I', 'also', 'scored', 'on', 'a', 'header', '.', '.', '.', '.', 'It', 'was', 'my', 'first', 'dream', '[', 'about', 'scoring', ']', '.', 'Hopefully', 'not', 'the', 'last', '.', '”', 'The', 'Americans', 'endured', 'hamstring', 'injuries', 'to', 'Jozy', 'Altidore', 'and', 'Besler', 'before', 'halftime', ',', 'a', 'glaring', 'lack', 'of', 'possession', 'and', 'constant', 'duress', 'to', 'take', 'a', 'considerable', 'step', 'toward', 'the', 'knockout', 'stage', '.', 'Two', 'teams', 'from', 'the', 'so-called', 'Group', 'of', 'Death', 'will', 'advance', 'to', 'the', 'round', 'of', '16', ',', 'and', 'the', 'Americans', 'will', 'need', 'at', 'least', 'another', 'point', 'from', 'games', 'against', 'Portugal', 'and', 'Germany', 'to', 'remain', 'in', 'the', 'hunt', '.', '“', 'We', 'know', 'we', '’ve', 'got', 'a', 'big', 'challenge', 'ahead', 'of', 'us', ',', 'but', 'it', '’s', 'a', 'big', 'step', ',', '”', 'goalkeeper', 'Tim', 'Howard', 'said', '.', '“', 'We', 'put', 'ourselves', 'into', 'a', 'really', 'good', 'position', 'to', 'get', 'through', 'the', 'group', '.', '”', 'Ghana', 'had', 'eliminated', 'the', 'United', 'States', 'in', '2006', 'and', '2010', ',', 'both', 'by', '2-1', 'margins', '.', 'Soccer', 'dawned', 'early', 'on', 'this']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]","Two teams from the so-called Group of Death will advance to the round of 16, and the Americans will need at least another point from games against Portugal and Germany to remain in the hunt.","['Two', 'teams', 'from', 'the', 'so-called', 'Group', 'of', 'Death', 'will', 'advance', 'to', 'the', 'round', 'of', '16', ',', 'and', 'the', 'Americans', 'will', 'need', 'at', 'least', 'another', 'point', 'from', 'games', 'against', 'Portugal', 'and', 'Germany', 'to', 'remain', 'in', 'the', 'hunt', '.']",0,0_football_matches,AXBmJwPgKJrhGDwndXj2q7,"2014-06-16_00:00:00_ghana_united_states_fifa_world_cup_true_on-site_2014_1-2_natal,_brazil",IDENTITY,"2014-06-22_00:00:00_united_states_portugal_fifa_world_cup_true_on-site_2014_2-2_manaus,_brazil",0/AXBmJwPgKJrhGDwndXj2q7/db34f1c6b
