,doc_id,coref_chain,description,mention_type,mention_full_type,tokens_str
789,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",PER46395002941073056,Robert Nardelli,PER,ENTITY_MENTION,Robert Nardelli
790,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",PER46395002941073056,Robert Nardelli,PER,ENTITY_MENTION,Il CEO di Chrysler
791,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",PER46395002941073056,Robert Nardelli,PER,ENTITY_MENTION,Il CEO di Chrysler Robert Nardelli
792,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",ORG46394983915799970,Emerging Chrysler,ORG,ENTITY_MENTION,della nuova Chrysler
793,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",ORG46394983915799970,Emerging Chrysler,ORG,ENTITY_MENTION,Chrysler
794,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",LOC27735665947140158,Europe,LOC,ENTITY_MENTION,europea
795,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",OTH40453941937803349,Ultimatum-EHU,OTH,EVENT_MENTION,condizioni
796,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",SPE39063923691680385,Say-EHU,SPE,EVENT_MENTION,dichiarato
797,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",OTH39661009391241506,Function-EHU,OTH,EVENT_MENTION,opererà
798,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",OTH39305468610545156,Demonstrate-EHU,OTH,EVENT_MENTION,dimostrato
799,160257_Fords_US_auto_sales_spike,PER43999661376291416,Financial analysts,PER,ENTITY_MENTION,degli analisti
800,126029_US_automaker_GM_reports_losses,OTH40166924368580505,Have-EHU,OTH,EVENT_MENTION,fissata
801,126029_US_automaker_GM_reports_losses,SPE40167539524269809,Report-EHU,SPE,EVENT_MENTION,riferito
802,126029_US_automaker_GM_reports_losses,OTH40167619945527883,Spend-EHU,OTH,EVENT_MENTION,speso
803,126029_US_automaker_GM_reports_losses,OTH40166758513038863,Receive-EHU,OTH,EVENT_MENTION,ricevuto
804,126029_US_automaker_GM_reports_losses,OTH40539731269955343,Focus-EHU,OTH,EVENT_MENTION,concentrando
805,126311_U,OTH40520611285780623,Try-EHU,OTH,EVENT_MENTION,cercando
806,126311_U,SPE39130414833152890,Say-EHU,SPE,EVENT_MENTION,rivelato
807,126361_U,SPE40168692693089159,Say-EHU,SPE,EVENT_MENTION,dichiarato
808,126361_U,OTH40168461997072113,Have-EHU,OTH,EVENT_MENTION,conta
809,126878_Bankruptcy_for_U,OTH40169211304935897,File-EHU,OTH,EVENT_MENTION,presentare
810,126878_Bankruptcy_for_U,OTH40540419231774851,Try-EHU,OTH,EVENT_MENTION,provato
811,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,LOC27735199461107776,"New York City, US",LOC,ENTITY_MENTION,New York
812,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,SPE39052227591826918,State-EHU,SPE,EVENT_MENTION,dichiarato
813,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,SPE40453012822813445,State-EHU,SPE,EVENT_MENTION,precisando
814,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,SPE39051745732395769,Anticipate-EHU,SPE,EVENT_MENTION,anticipato
815,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,SPE40453755827900684,Conclude-EHU,SPE,EVENT_MENTION,concludendo
816,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,OTH41384580713584584,Receive-EHU,OTH,EVENT_MENTION,erogati
817,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,SPE40452910663808999,Describe-EHU,SPE,EVENT_MENTION,descrivendo
818,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,SPE40453407871942687,Describe-EHU,SPE,EVENT_MENTION,descritto
819,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,SPE39051852305873956,Describe-EHU,SPE,EVENT_MENTION,descritto
820,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,OTH39063344813676600,Point-EHU,OTH,EVENT_MENTION,indicato
821,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,SPE40453301712144440,Respond-EHU,SPE,EVENT_MENTION,rispondere
822,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,SPE39051784421008221,Say-EHU,SPE,EVENT_MENTION,detto
823,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,SPE39051507275040407,State-EHU,SPE,EVENT_MENTION,dichiarato
824,127227_Barack_Obama_presents_rescue_plan_after_GM_declaration_of_bankruptcy,SPE39063699688918248,State-EHU,SPE,EVENT_MENTION,garantito
825,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,PRO46393878000774514,Saturn Astra,PRO,ENTITY_MENTION,Astra
826,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,PRO46393891703192224,Saturn Sky,PRO,ENTITY_MENTION,Sky
827,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,PRO46393827223730976,Sky and Astra,PRO,ENTITY_MENTION,"due modelli , Sky e Astra"
828,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,PRO46393827223730976,Sky and Astra,PRO,ENTITY_MENTION,Sky e Astra
829,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,PRO46393827223730976,Sky and Astra,PRO,ENTITY_MENTION,due modelli
830,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG46393757642503177,Saturn dealership network,ORG,ENTITY_MENTION,la relativa rete di concessionari
831,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG46393757642503177,Saturn dealership network,ORG,ENTITY_MENTION,concessionari
832,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,PRO46393854477138682,5 Saturn models,PRO,ENTITY_MENTION,i suoi cinque modelli attuali
833,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,Saturn
834,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,suoi
835,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,Saturn Corporation
836,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,unità di General Motors
837,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,"Saturn , unità di General Motors"
838,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG46393649823598892,Saturn Corporation,ORG,ENTITY_MENTION,Saturn
839,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG46393622740894528,Penske Automotive Group,ORG,ENTITY_MENTION,PAG
840,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG46393622740894528,Penske Automotive Group,ORG,ENTITY_MENTION,Penske Automotive Group
841,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG46393622740894528,Penske Automotive Group,ORG,ENTITY_MENTION,Penske Auto
842,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,SPE39743481820277715,Say-EHU,SPE,EVENT_MENTION,dichiarato
843,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Alan Mulally
844,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,l' amministratore delegato della società
845,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,l' amministratore delegato della società Alan Mulally
846,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Mulally
847,60086_Ford_Taurus_to_be_revived,PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Mulally
848,60086_Ford_Taurus_to_be_revived,PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Alan Mulally
849,60086_Ford_Taurus_to_be_revived,PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Il CEO di Ford Motor Company
850,60086_Ford_Taurus_to_be_revived,PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Il CEO di Ford Motor Company Alan Mulally
851,60086_Ford_Taurus_to_be_revived,PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Mulally
852,60086_Ford_Taurus_to_be_revived,PER37406424840192289,Alan Mulally,PER,ENTITY_MENTION,Alan Mulally
853,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,FIN45820651838632198,Ford share,FIN,ENTITY_MENTION,azione
854,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,FIN45820651838632198,Ford share,FIN,ENTITY_MENTION,azione
855,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,PER45820608302115029,most analysts,PER,ENTITY_MENTION,che
856,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,PER45820608302115029,most analysts,PER,ENTITY_MENTION,"la maggior parte degli analisti , che prevedevano perdite economiche significative per la società automobilistica"
857,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,PER45820608302115029,most analysts,PER,ENTITY_MENTION,dalla maggior parte degli analisti economici
858,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,SPE39043720970225837,Predict-EHU,SPE,EVENT_MENTION,ritiene
859,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,OTH41382237354430108,Behaviour-EHU,OTH,EVENT_MENTION,comportamento
860,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,OTH41382237354430108,Behaviour-EHU,OTH,EVENT_MENTION,comportamento
861,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,SPE40250806552135931,Say-EHU,SPE,EVENT_MENTION,comunicato
862,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,OTH40543562270205805,Cancel-EHU,OTH,EVENT_MENTION,decisione
863,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,OTH40543562270205805,Cancel-EHU,OTH,EVENT_MENTION,cancellazione
864,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,OTH40543562270205805,Cancel-EHU,OTH,EVENT_MENTION,annullamento
865,143480_Automaker_GM_to_cut_10_000_jobs_at_Opel,OTH40251179892991467,Do-EHU,OTH,EVENT_MENTION,fatto
866,150433_Ford_Motors_posts_US2,SPE39044583747494554,Say-EHU,SPE,EVENT_MENTION,dichiarato
867,150433_Ford_Motors_posts_US2,OTH39746154607743486,Forge-EHU,OTH,EVENT_MENTION,costruzione
868,150433_Ford_Motors_posts_US2,SPE39044525655918983,Comment-EHU,SPE,EVENT_MENTION,commentato
869,150433_Ford_Motors_posts_US2,OTH40533550854353828,One Ford Plan-EHU,OTH,EVENT_MENTION,piano
870,150433_Ford_Motors_posts_US2,OTH39745940755242562,Face-EHU,OTH,EVENT_MENTION,affrontare
871,150433_Ford_Motors_posts_US2,OTH39745736112186164,Have-EHU,OTH,EVENT_MENTION,accusava
872,160257_Fords_US_auto_sales_spike,SPE39743994236124839,Say-EHU,SPE,EVENT_MENTION,comunicato
873,160257_Fords_US_auto_sales_spike,SPE39743994236124839,Say-EHU,SPE,EVENT_MENTION,riferito
874,160257_Fords_US_auto_sales_spike,FIN47037442917811061,US car market,FIN,ENTITY_MENTION,sul mercato complessivo delle auto degli Stati Uniti
875,160257_Fords_US_auto_sales_spike,PRO47037021984517238,"141,951 GM units",PRO,ENTITY_MENTION,alle 141.951 unità
876,160257_Fords_US_auto_sales_spike,PRO47037141090380398,"142,285 Ford units",PRO,ENTITY_MENTION,142.285 unità
877,160257_Fords_US_auto_sales_spike,ORG47036786948088603,Toyota and GM,ORG,ENTITY_MENTION,Toyota e General Motors
878,160257_Fords_US_auto_sales_spike,ORG47036786948088603,Toyota and GM,ORG,ENTITY_MENTION,le rivali
879,160257_Fords_US_auto_sales_spike,ORG47036786948088603,Toyota and GM,ORG,ENTITY_MENTION,le rivali Toyota e General Motors
880,160257_Fords_US_auto_sales_spike,FIN45903557688208853,share of total US car market,FIN,ENTITY_MENTION,la sua quota sul mercato complessivo delle auto degli Stati Uniti
881,160257_Fords_US_auto_sales_spike,OTH39568313390407098,Face-EHU,OTH,EVENT_MENTION,affrontare
882,160257_Fords_US_auto_sales_spike,OTH40517899133011524,Exception-EHU,OTH,EVENT_MENTION,eccezione
883,160257_Fords_US_auto_sales_spike,OTH40518289736502774,Sale-EHU,OTH,EVENT_MENTION,vendite
884,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,OTH39219670523928657,Issue-EHU,OTH,EVENT_MENTION,comunicazione
885,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,OTH39219670523928657,Issue-EHU,OTH,EVENT_MENTION,rilasciato
886,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,SPE39739039953421276,Announce-EHU,SPE,EVENT_MENTION,preannunciata
887,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,OTH40531534577727396,Commit-EHU,OTH,EVENT_MENTION,impegno
888,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,OTH39739275233968522,Fire-EHU,OTH,EVENT_MENTION,licenzierà
889,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,OTH39738924647144939,Close-EHU,OTH,EVENT_MENTION,chiusi
890,31965_GM_posts_first_annual_loss_since_1992,SPE39827905700211485,Admit-EHU,SPE,EVENT_MENTION,ammesso
891,31965_GM_posts_first_annual_loss_since_1992,SPE39826389262842445,Report-EHU,SPE,EVENT_MENTION,registrato
892,31965_GM_posts_first_annual_loss_since_1992,OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
893,31965_GM_posts_first_annual_loss_since_1992,OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita perdita
894,31965_GM_posts_first_annual_loss_since_1992,OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
895,31965_GM_posts_first_annual_loss_since_1992,OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
896,31965_GM_posts_first_annual_loss_since_1992,OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
897,31965_GM_posts_first_annual_loss_since_1992,OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
898,31965_GM_posts_first_annual_loss_since_1992,OTH39826308448035822,Loss-EHU,OTH,EVENT_MENTION,perdita
899,31965_GM_posts_first_annual_loss_since_1992,OTH39826251249470182,Post-EHU,OTH,EVENT_MENTION,riporta
900,31965_GM_posts_first_annual_loss_since_1992,OTH39826251249470182,Post-EHU,OTH,EVENT_MENTION,presentato
901,31965_GM_posts_first_annual_loss_since_1992,PER45359807512218648,GM former workers,PER,ENTITY_MENTION,migliaia di ex lavoratori
902,31965_GM_posts_first_annual_loss_since_1992,OTH39739672181753159,Beat-EHU,OTH,EVENT_MENTION,superato
903,31965_GM_posts_first_annual_loss_since_1992,SPE39828746144529889,Call-EHU,SPE,EVENT_MENTION,invitato
904,31965_GM_posts_first_annual_loss_since_1992,OTH40522457401357171,Take-EHU,OTH,EVENT_MENTION,acquisita
905,31965_GM_posts_first_annual_loss_since_1992,SPE39828065405359834,Warn-EHU,SPE,EVENT_MENTION,dichiarato
906,39951_Australian_government_announces_52,PRO46493821348522252,Ford Falcon + Ford Territory,PRO,ENTITY_MENTION,che
907,39951_Australian_government_announces_52,PRO46493821348522252,Ford Falcon + Ford Territory,PRO,ENTITY_MENTION,Falcon e Territory
908,39951_Australian_government_announces_52,PRO46493821348522252,Ford Falcon + Ford Territory,PRO,ENTITY_MENTION,dei veicoli Ford
909,39951_Australian_government_announces_52,PRO46493821348522252,Ford Falcon + Ford Territory,PRO,ENTITY_MENTION,"dei veicoli Ford Falcon e Territory , che saranno realizzati in Australia"
910,39951_Australian_government_announces_52,PRO46493745709589571,Ford Territory,PRO,ENTITY_MENTION,Territory
911,39951_Australian_government_announces_52,PRO46393269773436738,Ford Falcon,PRO,ENTITY_MENTION,Falcon
912,60086_Ford_Taurus_to_be_revived,PRO46393269773436738,Ford Falcon,PRO,ENTITY_MENTION,Falcon
913,39951_Australian_government_announces_52,LOC45374976290614821,Victoria,LOC,ENTITY_MENTION,dal governo dello stato di Victoria
914,39951_Australian_government_announces_52,ORG45375089936311406,Ford Australia,ORG,ENTITY_MENTION,Ford Australia
915,39951_Australian_government_announces_52,PER45383998311654341,John Howard + Ian MacDonald,PER,ENTITY_MENTION,Il primo ministro australiano John Howard e il ministro federale dell' industria Ian MacDonald
916,39951_Australian_government_announces_52,LOC27744527297646588,Australia,LOC,ENTITY_MENTION,australiano
917,39951_Australian_government_announces_52,LOC27744527297646588,Australia,LOC,ENTITY_MENTION,il governo federale
918,39951_Australian_government_announces_52,LOC27744527297646588,Australia,LOC,ENTITY_MENTION,Australia
919,39951_Australian_government_announces_52,LOC27744527297646588,Australia,LOC,ENTITY_MENTION,Australia
920,39951_Australian_government_announces_52,LOC27744527297646588,Australia,LOC,ENTITY_MENTION,Il governo australiano
921,39951_Australian_government_announces_52,LOC27744527297646588,Australia,LOC,ENTITY_MENTION,australiano
922,39951_Australian_government_announces_52,PER46940608338515930,Ian MacDonald,PER,ENTITY_MENTION,il ministro federale dell' industria Ian MacDonald
923,39951_Australian_government_announces_52,PER46940608338515930,Ian MacDonald,PER,ENTITY_MENTION,il ministro federale dell' industria
924,39951_Australian_government_announces_52,PER45375166292155339,John Howard,PER,ENTITY_MENTION,Il primo ministro australiano John Howard
925,39951_Australian_government_announces_52,PER45375166292155339,John Howard,PER,ENTITY_MENTION,Howard
926,39951_Australian_government_announces_52,PER45375166292155339,John Howard,PER,ENTITY_MENTION,Il primo ministro australiano
927,39951_Australian_government_announces_52,FIN45375014210858773,Australian aid,FIN,ENTITY_MENTION,"un pacchetto di misure di assistenza finanziaria da 52,5 milioni di dollari per Ford"
928,47720_Ford_announces_deep_production_cuts_in_response_to_growing_losses,OTH39740250367953615,Lose-EHU,OTH,EVENT_MENTION,perso
929,47720_Ford_announces_deep_production_cuts_in_response_to_growing_losses,SPE39740323963777177,Report,SPE,EVENT_MENTION,registrato
930,60086_Ford_Taurus_to_be_revived,LOC46393123475737335,Detroit,LOC,ENTITY_MENTION,Detroit
931,60086_Ford_Taurus_to_be_revived,ORG46393162121001135,automakers other than Ford,ORG,ENTITY_MENTION,le altre case automobilistiche americane
932,60086_Ford_Taurus_to_be_revived,PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,Taurus
933,60086_Ford_Taurus_to_be_revived,PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,La Ford Taurus
934,60086_Ford_Taurus_to_be_revived,PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,che
935,60086_Ford_Taurus_to_be_revived,PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,delle berline
936,60086_Ford_Taurus_to_be_revived,PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,seguirne
937,60086_Ford_Taurus_to_be_revived,PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,"una vettura rivoluzionaria che ha riscritto le regole per la creazione delle berline , incitando le altre case automobilistiche americane a seguirne l' esempio , provocando una rivoluzione del design che ha liberato definitivamente Detroit dalle vetture "" squadrate "" degli anni '70 e '80"
938,60086_Ford_Taurus_to_be_revived,PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,Ford Taurus
939,60086_Ford_Taurus_to_be_revived,PRO46393341248915317,Ford Taurus,PRO,ENTITY_MENTION,Taurus
940,60086_Ford_Taurus_to_be_revived,PRO46393379463753137,Ford nameplates,PRO,ENTITY_MENTION,"molte celebri targhe Ford , tra cui Taurus e forse in futuro Falcon"
941,60086_Ford_Taurus_to_be_revived,PRO46393379463753137,Ford nameplates,PRO,ENTITY_MENTION,cui
942,60086_Ford_Taurus_to_be_revived,PRO47038929036145698,all Ford cars,PRO,ENTITY_MENTION,tutte le sue automobili
943,60086_Ford_Taurus_to_be_revived,PRO46393215961360911,Ford 2008 model,PRO,ENTITY_MENTION,del modello
944,60086_Ford_Taurus_to_be_revived,PRO46393299345728583,Ford Five Hundred,PRO,ENTITY_MENTION,la Ford Five Hundred
945,60086_Ford_Taurus_to_be_revived,PRO46393299345728583,Ford Five Hundred,PRO,ENTITY_MENTION,modello uscente
946,60086_Ford_Taurus_to_be_revived,SPE40451595889014887,Ask-EHU,SPE,EVENT_MENTION,domanda
947,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,ORG37406423582812360,Daimler Chrysler,ORG,ENTITY_MENTION,DaimlerChrysler
948,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,ORG37406423582812360,Daimler Chrysler,ORG,ENTITY_MENTION,DaimlerChrysler
949,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,ORG37406423582812360,Daimler Chrysler,ORG,ENTITY_MENTION,DaimlerChrysler Corporation
950,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,ORG37406423582812360,Daimler Chrysler,ORG,ENTITY_MENTION,della società tedesca DaimlerChrysler
951,60658_DaimlerChrysler_plans_to_cut_13_000_jobs,OTH39224067263442142,Make-EHU,OTH,EVENT_MENTION,dare
952,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,ORG45371909994291299,Daimler Chrysler and Chrysler,ORG,ENTITY_MENTION,Le società
953,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,ORG45371909994291299,Daimler Chrysler and Chrysler,ORG,ENTITY_MENTION,proprie
954,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,ORG45372041398843353,Cerberus Capital Management,ORG,ENTITY_MENTION,società di private equity con sede a New York
955,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,ORG45372041398843353,Cerberus Capital Management,ORG,ENTITY_MENTION,Cerberus Capital Management
956,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,ORG45372041398843353,Cerberus Capital Management,ORG,ENTITY_MENTION,"Cerberus Capital Management , società di private equity con sede a New York"
957,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,ORG45372041398843353,Cerberus Capital Management,ORG,ENTITY_MENTION,Cerberus
958,68899_DaimlerChrysler_to_sell_Chrysler_Group_for_7,FIN47042131636883213,DaimlerChrysler stake in Chrysler,FIN,ENTITY_MENTION,della partecipazione detenuta in Chrysler
959,79240_Ford_offers_US78_million_for_Romanian_auto_plant,OTH39741947841722262,Pay-EHU,OTH,EVENT_MENTION,pagherà
960,79240_Ford_offers_US78_million_for_Romanian_auto_plant,OTH39741947841722262,Pay-EHU,OTH,EVENT_MENTION,lo
961,79240_Ford_offers_US78_million_for_Romanian_auto_plant,ORG45377978687573613,Daewoo,ORG,ENTITY_MENTION,Daewoo Motors
962,79240_Ford_offers_US78_million_for_Romanian_auto_plant,LOC27735070429447634,"Frankfurt, Germany (Hessen)",LOC,ENTITY_MENTION,Francoforte
963,79240_Ford_offers_US78_million_for_Romanian_auto_plant,PRO46413480415481542,contract,PRO,ENTITY_MENTION,il contratto
964,79240_Ford_offers_US78_million_for_Romanian_auto_plant,ORG45377946558793564,AVAS,ORG,ENTITY_MENTION,dell' Agenzia del demanio nazionale
965,79240_Ford_offers_US78_million_for_Romanian_auto_plant,ORG45377946558793564,AVAS,ORG,ENTITY_MENTION,AVAS
966,79240_Ford_offers_US78_million_for_Romanian_auto_plant,PER47022868018710669,a Romanian official,PER,ENTITY_MENTION,un funzionario romeno
967,79240_Ford_offers_US78_million_for_Romanian_auto_plant,PER47022868018710669,a Romanian official,PER,ENTITY_MENTION,Sebastian Vladescu
968,79240_Ford_offers_US78_million_for_Romanian_auto_plant,PER47022868018710669,a Romanian official,PER,ENTITY_MENTION,capo dell' Agenzia del demanio nazionale
969,79240_Ford_offers_US78_million_for_Romanian_auto_plant,PER47022868018710669,a Romanian official,PER,ENTITY_MENTION,"Sebastian Vladescu , capo dell' Agenzia del demanio nazionale"
970,79240_Ford_offers_US78_million_for_Romanian_auto_plant,PER47022868018710669,a Romanian official,PER,ENTITY_MENTION,Vladescu
971,79240_Ford_offers_US78_million_for_Romanian_auto_plant,ORG45378005175345776,Automobile Craiova,ORG,ENTITY_MENTION,dell' impianto di assemblaggio romeno
972,79240_Ford_offers_US78_million_for_Romanian_auto_plant,ORG45378005175345776,Automobile Craiova,ORG,ENTITY_MENTION,dell' impianto di assemblaggio romeno Automobile Craiova
973,79240_Ford_offers_US78_million_for_Romanian_auto_plant,ORG45378005175345776,Automobile Craiova,ORG,ENTITY_MENTION,la casa automobilistica con sede a Craiova
974,79240_Ford_offers_US78_million_for_Romanian_auto_plant,ORG45378005175345776,Automobile Craiova,ORG,ENTITY_MENTION,l' impianto automobilistico romeno
975,79240_Ford_offers_US78_million_for_Romanian_auto_plant,ORG45378005175345776,Automobile Craiova,ORG,ENTITY_MENTION,Automobile Craiova
976,79240_Ford_offers_US78_million_for_Romanian_auto_plant,LOC45376625617207937,Romania,LOC,ENTITY_MENTION,romeno
977,79240_Ford_offers_US78_million_for_Romanian_auto_plant,LOC45376625617207937,Romania,LOC,ENTITY_MENTION,romeno
978,79240_Ford_offers_US78_million_for_Romanian_auto_plant,LOC45376625617207937,Romania,LOC,ENTITY_MENTION,Il governo romeno
979,79240_Ford_offers_US78_million_for_Romanian_auto_plant,LOC45376625617207937,Romania,LOC,ENTITY_MENTION,romeno
980,79240_Ford_offers_US78_million_for_Romanian_auto_plant,FIN45378095958232419,Automobile Craiova share,FIN,ENTITY_MENTION,azione
981,79240_Ford_offers_US78_million_for_Romanian_auto_plant,FIN45378146113690446,stake in Automobile Craiova,FIN,ENTITY_MENTION,"una quota del 72,4 per cento dell' impianto di assemblaggio romeno Automobile Craiova"
982,79240_Ford_offers_US78_million_for_Romanian_auto_plant,FIN45378146113690446,stake in Automobile Craiova,FIN,ENTITY_MENTION,"una quota del 72,4 per cento"
983,112579_Dow_falls_340_points_amid_unemployment_and_retail_sales_rates_news,FIN39325939269459429,S&P 500,FIN,ENTITY_MENTION,S&P 500
984,113278_Markets_rally_as_world_central_banks_infuse_cash,FIN39325939269459429,S&P 500,FIN,ENTITY_MENTION,l' indice S&P 500
985,114719_Markets_down_across_the_world,FIN39325939269459429,S&P 500,FIN,ENTITY_MENTION,L' indice S&P 500
986,121416_US_stock_markets_fall_to_lowest_levels_since_1997,FIN39325939269459429,S&P 500,FIN,ENTITY_MENTION,L' indice Standard and Poor' s 500
987,121978_US_stock_markets_reach_12-year_lows,FIN39325939269459429,S&P 500,FIN,ENTITY_MENTION,dell' indice S&P 500
988,121978_US_stock_markets_reach_12-year_lows,FIN39325939269459429,S&P 500,FIN,ENTITY_MENTION,lo Standard & Poor' s 500
989,122475_US_stock_markets_have_their_best_week_since_November,FIN39325939269459429,S&P 500,FIN,ENTITY_MENTION,L' indice S&P 500
990,124259_US_stocks_log_gains_for_fourth_week_in_a_row,FIN39325939269459429,S&P 500,FIN,ENTITY_MENTION,Il più ampio S&P 500
991,124259_US_stocks_log_gains_for_fourth_week_in_a_row,FIN39325939269459429,S&P 500,FIN,ENTITY_MENTION,L' S&P
