,topic/subtopic_name,sent_id,token_id,token,reference
23136,corpus_gm/123881,41,9,like,-
23137,corpus_gm/123881,41,10,about,-
23138,corpus_gm/123881,41,11,it,-
23139,corpus_gm/123881,41,12,--,-
23140,corpus_gm/123881,41,13,it,-
23141,corpus_gm/123881,41,14,really,-
23142,corpus_gm/123881,41,15,helps,-
23143,corpus_gm/123881,41,16,the,-
23144,corpus_gm/123881,41,17,environment,-
23145,corpus_gm/123881,41,18,quite,-
23146,corpus_gm/123881,41,19,a,-
23147,corpus_gm/123881,41,20,bit,-
23148,corpus_gm/123881,41,21,in,-
23149,corpus_gm/123881,41,22,two,-
23150,corpus_gm/123881,41,23,respects,-
23151,corpus_gm/123881,41,24,.,-
23152,corpus_gm/123881,41,25,'',-
23153,corpus_gm/123881,42,0,said,-
23154,corpus_gm/123881,42,1,William,-
23155,corpus_gm/123881,42,2,Clay,-
23156,corpus_gm/123881,42,3,Ford,-
23157,corpus_gm/123881,42,4,Jr.,-
23158,corpus_gm/123881,42,5,",",-
23159,corpus_gm/123881,42,6,executive,-
23160,corpus_gm/123881,42,7,chairman,-
23161,corpus_gm/123881,42,8,of,-
23162,corpus_gm/123881,42,9,Ford,(cross_ORG37406423869806668
23163,corpus_gm/123881,42,10,Motor,-
23164,corpus_gm/123881,42,11,Co.,cross_ORG37406423869806668)
23165,corpus_gm/123881,42,12,.,-
23166,corpus_gm/123881,43,0,Ford,(cross_ORG37406423869806668
23167,corpus_gm/123881,43,1,Motor,-
23168,corpus_gm/123881,43,2,Company,cross_ORG37406423869806668)
23169,corpus_gm/123881,43,3,has,-
23170,corpus_gm/123881,43,4,not,-
23171,corpus_gm/123881,43,5,come,-
23172,corpus_gm/123881,43,6,forward,-
23173,corpus_gm/123881,43,7,with,-
23174,corpus_gm/123881,43,8,requests,-
23175,corpus_gm/123881,43,9,for,-
23176,corpus_gm/123881,43,10,assistance,-
23177,corpus_gm/123881,43,11,.,-
23178,corpus_gm/123881,44,0,Since,-
23179,corpus_gm/123881,44,1,December,-
23180,corpus_gm/123881,44,2,GM,(cross_ORG37406424148086837)| (cross_ORG37406424291734298
23181,corpus_gm/123881,44,3,and,-
23182,corpus_gm/123881,44,4,Chrysler,(cross_ORG37406423422624299)| cross_ORG37406424291734298)
23183,corpus_gm/123881,44,5,have,-
23184,corpus_gm/123881,44,6,received,-
23185,corpus_gm/123881,44,7,US$,-
23186,corpus_gm/123881,44,8,17.4,-
23187,corpus_gm/123881,44,9,billion,-
23188,corpus_gm/123881,44,10,government,-
23189,corpus_gm/123881,44,11,loans,-
23190,corpus_gm/123881,44,12,.,-
23191,corpus_gm/124043,0,0,General,(cross_intra_ORG37406424148086837
23192,corpus_gm/124043,0,1,Motors,cross_intra_ORG37406424148086837)
23193,corpus_gm/124043,0,2,automobile,(cross_intra_PRO37402535305680047)
23194,corpus_gm/124043,0,3,sales,-
23195,corpus_gm/124043,0,4,plunge,-
23196,corpus_gm/124043,0,5,by,-
23197,corpus_gm/124043,0,6,45,-
23198,corpus_gm/124043,0,7,%,-
23199,corpus_gm/124043,1,0,April,-
23200,corpus_gm/124043,1,1,01,-
23201,corpus_gm/124043,1,2,",",-
23202,corpus_gm/124043,1,3,2009,-
23203,corpus_gm/124043,2,0,General,(cross_intra_ORG37406424148086837| (cross_intra_ORG37406424148086837
23204,corpus_gm/124043,2,1,Motors,-
23205,corpus_gm/124043,2,2,Corporation,cross_intra_ORG37406424148086837)
23206,corpus_gm/124043,2,3,(,-
23207,corpus_gm/124043,2,4,GM,(cross_intra_ORG37406424148086837)| cross_intra_ORG37406424148086837)
23208,corpus_gm/124043,2,5,),-
23209,corpus_gm/124043,2,6,announced,-
23210,corpus_gm/124043,2,7,on,-
23211,corpus_gm/124043,2,8,Wednesday,-
23212,corpus_gm/124043,2,9,that,-
23213,corpus_gm/124043,2,10,it,(cross_intra_ORG37406424148086837)
23214,corpus_gm/124043,2,11,saw,-
23215,corpus_gm/124043,2,12,a,-
23216,corpus_gm/124043,2,13,45,-
23217,corpus_gm/124043,2,14,%,-
23218,corpus_gm/124043,2,15,drop,-
23219,corpus_gm/124043,2,16,in,-
23220,corpus_gm/124043,2,17,United,(cross_intra_LOC27735327659249054
23221,corpus_gm/124043,2,18,States,cross_intra_LOC27735327659249054)
23222,corpus_gm/124043,2,19,vehicle,(cross_intra_PRO37402535305680047)
23223,corpus_gm/124043,2,20,sales,-
23224,corpus_gm/124043,2,21,for,-
23225,corpus_gm/124043,2,22,its,(cross_intra_ORG37406424148086837)| (cross_intra_PRO37402535305680047
23226,corpus_gm/124043,2,23,cars,(cross_intra_PRO37402535305680047)| cross_intra_PRO37402535305680047)
23227,corpus_gm/124043,2,24,in,-
23228,corpus_gm/124043,2,25,March,-
23229,corpus_gm/124043,2,26,.,-
23230,corpus_gm/124043,3,0,Executives,(cross_intra_PER45386330099442061
23231,corpus_gm/124043,3,1,from,-
23232,corpus_gm/124043,3,2,several,(cross_intra_ORG47032161342490063
23233,corpus_gm/124043,3,3,auto,(cross_intra_PRO37402535305680047)
23234,corpus_gm/124043,3,4,firms,cross_intra_PER45386330099442061)| cross_intra_ORG47032161342490063)
23235,corpus_gm/124043,3,5,",",-
23236,corpus_gm/124043,3,6,however,-
23237,corpus_gm/124043,3,7,",",-
23238,corpus_gm/124043,3,8,said,-
23239,corpus_gm/124043,3,9,that,-
23240,corpus_gm/124043,3,10,there,-
23241,corpus_gm/124043,3,11,was,-
23242,corpus_gm/124043,3,12,some,-
23243,corpus_gm/124043,3,13,hope,-
23244,corpus_gm/124043,3,14,for,-
23245,corpus_gm/124043,3,15,the,(cross_intra_FIN47037936525092512
23246,corpus_gm/124043,3,16,auto,(cross_intra_PRO37402535305680047)
23247,corpus_gm/124043,3,17,industry,cross_intra_FIN47037936525092512)
23248,corpus_gm/124043,3,18,to,-
23249,corpus_gm/124043,3,19,stabilise,-
23250,corpus_gm/124043,3,20,",",-
23251,corpus_gm/124043,3,21,as,-
23252,corpus_gm/124043,3,22,car,(cross_intra_PRO37402535305680047)
23253,corpus_gm/124043,3,23,sales,-
23254,corpus_gm/124043,3,24,rebounded,-
23255,corpus_gm/124043,3,25,in,-
23256,corpus_gm/124043,3,26,the,-
23257,corpus_gm/124043,3,27,last,-
23258,corpus_gm/124043,3,28,week,-
23259,corpus_gm/124043,3,29,of,-
23260,corpus_gm/124043,3,30,March,-
23261,corpus_gm/124043,3,31,.,-
23262,corpus_gm/124043,4,0,``,-
23263,corpus_gm/124043,4,1,The,(cross_intra_FIN45386698819339360
23264,corpus_gm/124043,4,2,market,cross_intra_FIN45386698819339360)
23265,corpus_gm/124043,4,3,is,-
23266,corpus_gm/124043,4,4,starting,-
23267,corpus_gm/124043,4,5,to,-
23268,corpus_gm/124043,4,6,show,-
23269,corpus_gm/124043,4,7,small,-
23270,corpus_gm/124043,4,8,signs,-
23271,corpus_gm/124043,4,9,of,-
23272,corpus_gm/124043,4,10,life,-
23273,corpus_gm/124043,4,11,which,-
23274,corpus_gm/124043,4,12,need,-
23275,corpus_gm/124043,4,13,to,-
23276,corpus_gm/124043,4,14,be,-
23277,corpus_gm/124043,4,15,nourished,-
23278,corpus_gm/124043,4,16,like,-
23279,corpus_gm/124043,4,17,seedlings,(cross_intra_PRO45386259472743628)
23280,corpus_gm/124043,4,18,",",-
23281,corpus_gm/124043,4,19,'',-
23282,corpus_gm/124043,4,20,said,-
23283,corpus_gm/124043,4,21,the,(cross_intra_PER37406424553414514| (cross_intra_PER37406424553414514
23284,corpus_gm/124043,4,22,vice,-
23285,corpus_gm/124043,4,23,president,-
23286,corpus_gm/124043,4,24,and,-
23287,corpus_gm/124043,4,25,chairman,-
23288,corpus_gm/124043,4,26,of,-
23289,corpus_gm/124043,4,27,Chrysler,(cross_intra_ORG37406423422624299
23290,corpus_gm/124043,4,28,LLC,cross_intra_ORG37406423422624299)| cross_intra_PER37406424553414514)
23291,corpus_gm/124043,4,29,Jim,(cross_intra_PER37406424553414514
23292,corpus_gm/124043,4,30,Press,cross_intra_PER37406424553414514)| cross_intra_PER37406424553414514)
23293,corpus_gm/124043,4,31,.,-
23294,corpus_gm/124043,5,0,``,-
23295,corpus_gm/124043,5,1,It,-
23296,corpus_gm/124043,5,2,'s,-
23297,corpus_gm/124043,5,3,too,-
23298,corpus_gm/124043,5,4,early,-
23299,corpus_gm/124043,5,5,to,-
23300,corpus_gm/124043,5,6,see,-
23301,corpus_gm/124043,5,7,a,-
23302,corpus_gm/124043,5,8,trend,-
23303,corpus_gm/124043,5,9,",",-
23304,corpus_gm/124043,5,10,but,-
23305,corpus_gm/124043,5,11,spring,-
23306,corpus_gm/124043,5,12,shows,-
23307,corpus_gm/124043,5,13,signs,-
23308,corpus_gm/124043,5,14,of,-
23309,corpus_gm/124043,5,15,hope,-
23310,corpus_gm/124043,5,16,.,-
23311,corpus_gm/124043,5,17,'',-
23312,corpus_gm/124043,6,0,Other,-
23313,corpus_gm/124043,6,1,automobile,(cross_PRO37402535305680047)
23314,corpus_gm/124043,6,2,manufacturers,-
23315,corpus_gm/124043,6,3,also,-
23316,corpus_gm/124043,6,4,saw,-
23317,corpus_gm/124043,6,5,their,-
23318,corpus_gm/124043,6,6,car,-
23319,corpus_gm/124043,6,7,sales,-
23320,corpus_gm/124043,6,8,slip,-
23321,corpus_gm/124043,6,9,:,-
23322,corpus_gm/124043,6,10,Chrysler,(cross_ORG37406423422624299)
23323,corpus_gm/124043,6,11,and,-
23324,corpus_gm/124043,6,12,the,(cross_ORG37406424004775673
23325,corpus_gm/124043,6,13,Japanese,-
23326,corpus_gm/124043,6,14,Toyota,cross_ORG37406424004775673)
23327,corpus_gm/124043,6,15,both,-
23328,corpus_gm/124043,6,16,reported,-
23329,corpus_gm/124043,6,17,a,-
23330,corpus_gm/124043,6,18,39,-
23331,corpus_gm/124043,6,19,%,-
23332,corpus_gm/124043,6,20,loss,-
23333,corpus_gm/124043,6,21,",",-
23334,corpus_gm/124043,6,22,whilst,-
23335,corpus_gm/124043,6,23,Ford,(cross_ORG37406423869806668
23336,corpus_gm/124043,6,24,Motor,-
23337,corpus_gm/124043,6,25,Company,cross_ORG37406423869806668)
23338,corpus_gm/124043,6,26,sales,-
23339,corpus_gm/124043,6,27,fell,-
23340,corpus_gm/124043,6,28,41,-
23341,corpus_gm/124043,6,29,%,-
23342,corpus_gm/124043,6,30,.,-
23343,corpus_gm/124043,7,0,Annualised,-
23344,corpus_gm/124043,7,1,sales,-
23345,corpus_gm/124043,7,2,of,-
23346,corpus_gm/124043,7,3,vehicles,(cross_PRO37402535305680047)
23347,corpus_gm/124043,7,4,in,-
23348,corpus_gm/124043,7,5,the,-
23349,corpus_gm/124043,7,6,car,(cross_PRO37402535305680047)
23350,corpus_gm/124043,7,7,industry,-
23351,corpus_gm/124043,7,8,in,-
23352,corpus_gm/124043,7,9,the,-
23353,corpus_gm/124043,7,10,US,-
23354,corpus_gm/124043,7,11,are,-
23355,corpus_gm/124043,7,12,predicted,-
23356,corpus_gm/124043,7,13,to,-
23357,corpus_gm/124043,7,14,have,-
23358,corpus_gm/124043,7,15,dipped,-
23359,corpus_gm/124043,7,16,below,-
23360,corpus_gm/124043,7,17,nine,-
23361,corpus_gm/124043,7,18,million,-
23362,corpus_gm/124043,7,19,in,-
23363,corpus_gm/124043,7,20,March,-
23364,corpus_gm/124043,7,21,",",-
23365,corpus_gm/124043,7,22,compared,-
23366,corpus_gm/124043,7,23,to,-
23367,corpus_gm/124043,7,24,February,-
23368,corpus_gm/124043,7,25,'s,-
23369,corpus_gm/124043,7,26,9.12,-
23370,corpus_gm/124043,7,27,million,-
23371,corpus_gm/124043,7,28,",",-
23372,corpus_gm/124043,7,29,which,-
23373,corpus_gm/124043,7,30,was,-
23374,corpus_gm/124043,7,31,the,-
23375,corpus_gm/124043,7,32,lowest,-
23376,corpus_gm/124043,7,33,number,-
23377,corpus_gm/124043,7,34,since,-
23378,corpus_gm/124043,7,35,1981,-
23379,corpus_gm/124043,7,36,.,-
23380,corpus_gm/124043,8,0,``,-
23381,corpus_gm/124043,8,1,Auto,(cross_PRO37402535305680047)
23382,corpus_gm/124043,8,2,makers,-
23383,corpus_gm/124043,8,3,are,-
23384,corpus_gm/124043,8,4,pulling,-
23385,corpus_gm/124043,8,5,every,-
23386,corpus_gm/124043,8,6,lever,-
23387,corpus_gm/124043,8,7,in,-
23388,corpus_gm/124043,8,8,their,-
23389,corpus_gm/124043,8,9,effort,-
23390,corpus_gm/124043,8,10,to,-
23391,corpus_gm/124043,8,11,attract,-
23392,corpus_gm/124043,8,12,buyers,-
23393,corpus_gm/124043,8,13,",",-
23394,corpus_gm/124043,8,14,as,-
23395,corpus_gm/124043,8,15,evidenced,-
23396,corpus_gm/124043,8,16,by,-
23397,corpus_gm/124043,8,17,the,-
23398,corpus_gm/124043,8,18,new,-
23399,corpus_gm/124043,8,19,programs,-
23400,corpus_gm/124043,8,20,from,-
23401,corpus_gm/124043,8,21,Ford,(cross_ORG37406423869806668)
23402,corpus_gm/124043,8,22,and,-
23403,corpus_gm/124043,8,23,GM,(cross_ORG37406424148086837)
23404,corpus_gm/124043,8,24,.,-
23405,corpus_gm/124043,9,0,The,-
23406,corpus_gm/124043,9,1,typical,-
23407,corpus_gm/124043,9,2,incentive,-
23408,corpus_gm/124043,9,3,programs,-
23409,corpus_gm/124043,9,4,simply,-
23410,corpus_gm/124043,9,5,do,-
23411,corpus_gm/124043,9,6,not,-
23412,corpus_gm/124043,9,7,resonate,-
23413,corpus_gm/124043,9,8,in,-
23414,corpus_gm/124043,9,9,today,-
23415,corpus_gm/124043,9,10,'s,-
23416,corpus_gm/124043,9,11,economy,-
23417,corpus_gm/124043,9,12,",",-
23418,corpus_gm/124043,9,13,'',-
23419,corpus_gm/124043,9,14,Jesse,-
23420,corpus_gm/124043,9,15,Toprak,-
23421,corpus_gm/124043,9,16,",",-
23422,corpus_gm/124043,9,17,an,-
23423,corpus_gm/124043,9,18,analyst,-
23424,corpus_gm/124043,9,19,for,-
23425,corpus_gm/124043,9,20,Edmunds,-
23426,corpus_gm/124043,9,21,.,-
23427,corpus_gm/124043,10,0,Ford,(cross_ORG37406423869806668)
23428,corpus_gm/124043,10,1,shares,-
23429,corpus_gm/124043,10,2,gained,-
23430,corpus_gm/124043,10,3,2.3,-
23431,corpus_gm/124043,10,4,%,-
23432,corpus_gm/124043,10,5,to,-
23433,corpus_gm/124043,10,6,a,-
23434,corpus_gm/124043,10,7,level,-
23435,corpus_gm/124043,10,8,of,-
23436,corpus_gm/124043,10,9,US$,-
23437,corpus_gm/124043,10,10,2.69,-
23438,corpus_gm/124043,10,11,in,-
23439,corpus_gm/124043,10,12,early,-
23440,corpus_gm/124043,10,13,trading,-
23441,corpus_gm/124043,10,14,at,-
23442,corpus_gm/124043,10,15,US,-
23443,corpus_gm/124043,10,16,stock,-
23444,corpus_gm/124043,10,17,markets,-
23445,corpus_gm/124043,10,18,on,-
23446,corpus_gm/124043,10,19,Wednesday,-
23447,corpus_gm/124043,10,20,",",-
23448,corpus_gm/124043,10,21,while,-
23449,corpus_gm/124043,10,22,stocks,-
23450,corpus_gm/124043,10,23,for,-
23451,corpus_gm/124043,10,24,Toyota,(cross_ORG37406424004775673)
23452,corpus_gm/124043,10,25,'s,-
23453,corpus_gm/124043,10,26,US,-
23454,corpus_gm/124043,10,27,depository,-
23455,corpus_gm/124043,10,28,increased,-
23456,corpus_gm/124043,10,29,5.9,-
23457,corpus_gm/124043,10,30,%,-
23458,corpus_gm/124043,10,31,to,-
23459,corpus_gm/124043,10,32,$,-
23460,corpus_gm/124043,10,33,67,-
23461,corpus_gm/124043,10,34,.,-
23462,corpus_gm/124043,11,0,GM,(cross_ORG37406424148086837)
23463,corpus_gm/124043,11,1,shares,-
23464,corpus_gm/124043,11,2,slipped,-
23465,corpus_gm/124043,11,3,1.6,-
23466,corpus_gm/124043,11,4,%,-
23467,corpus_gm/124043,11,5,down,-
23468,corpus_gm/124043,11,6,to,-
23469,corpus_gm/124043,11,7,$,-
23470,corpus_gm/124043,11,8,1.92,-
23471,corpus_gm/124043,11,9,.,-
23472,corpus_gm/125796,0,0,Chrysler,-
23473,corpus_gm/125796,0,1,files,-
23474,corpus_gm/125796,0,2,for,-
23475,corpus_gm/125796,0,3,bankruptcy,-
23476,corpus_gm/125796,0,4,",",-
23477,corpus_gm/125796,0,5,Fiat,-
23478,corpus_gm/125796,0,6,Group,-
23479,corpus_gm/125796,0,7,SpA,-
23480,corpus_gm/125796,0,8,to,-
23481,corpus_gm/125796,0,9,run,-
23482,corpus_gm/125796,0,10,company,-
23483,corpus_gm/125796,1,0,May,-
23484,corpus_gm/125796,1,1,01,-
23485,corpus_gm/125796,1,2,",",-
23486,corpus_gm/125796,1,3,2009,-
23487,corpus_gm/125796,2,0,The,-
23488,corpus_gm/125796,2,1,American,-
23489,corpus_gm/125796,2,2,auto,-
23490,corpus_gm/125796,2,3,company,-
23491,corpus_gm/125796,2,4,Chrysler,-
23492,corpus_gm/125796,2,5,filed,-
23493,corpus_gm/125796,2,6,for,-
23494,corpus_gm/125796,2,7,bankruptcy,-
23495,corpus_gm/125796,2,8,Thursday,-
23496,corpus_gm/125796,2,9,",",-
23497,corpus_gm/125796,2,10,however,-
23498,corpus_gm/125796,2,11,a,-
23499,corpus_gm/125796,2,12,deal,-
23500,corpus_gm/125796,2,13,with,-
23501,corpus_gm/125796,2,14,European,-
23502,corpus_gm/125796,2,15,auto,-
23503,corpus_gm/125796,2,16,maker,-
23504,corpus_gm/125796,2,17,Fiat,-
23505,corpus_gm/125796,2,18,went,-
23506,corpus_gm/125796,2,19,through,-
23507,corpus_gm/125796,2,20,.,-
23508,corpus_gm/125796,3,0,The,-
23509,corpus_gm/125796,3,1,emerging,-
23510,corpus_gm/125796,3,2,Chrysler,-
23511,corpus_gm/125796,3,3,will,-
23512,corpus_gm/125796,3,4,be,-
23513,corpus_gm/125796,3,5,owned,-
23514,corpus_gm/125796,3,6,55,-
23515,corpus_gm/125796,3,7,percent,-
23516,corpus_gm/125796,3,8,by,-
23517,corpus_gm/125796,3,9,the,-
23518,corpus_gm/125796,3,10,United,-
23519,corpus_gm/125796,3,11,Auto,-
23520,corpus_gm/125796,3,12,Workers,-
23521,corpus_gm/125796,3,13,",",-
23522,corpus_gm/125796,3,14,eight,-
23523,corpus_gm/125796,3,15,percent,-
23524,corpus_gm/125796,3,16,by,-
23525,corpus_gm/125796,3,17,the,-
23526,corpus_gm/125796,3,18,United,-
23527,corpus_gm/125796,3,19,States,-
23528,corpus_gm/125796,3,20,Government,-
23529,corpus_gm/125796,3,21,",",-
23530,corpus_gm/125796,3,22,two,-
23531,corpus_gm/125796,3,23,percent,-
23532,corpus_gm/125796,3,24,by,-
23533,corpus_gm/125796,3,25,the,-
23534,corpus_gm/125796,3,26,Canadian,-
23535,corpus_gm/125796,3,27,Government,-
23536,corpus_gm/125796,3,28,and,-
23537,corpus_gm/125796,3,29,Fiat,-
23538,corpus_gm/125796,3,30,would,-
23539,corpus_gm/125796,3,31,begin,-
23540,corpus_gm/125796,3,32,with,-
23541,corpus_gm/125796,3,33,a,-
23542,corpus_gm/125796,3,34,20,-
23543,corpus_gm/125796,3,35,percent,-
23544,corpus_gm/125796,3,36,share,-
23545,corpus_gm/125796,3,37,.,-
23546,corpus_gm/125796,4,0,Chrysler,-
23547,corpus_gm/125796,4,1,Chief,-
23548,corpus_gm/125796,4,2,Executive,-
23549,corpus_gm/125796,4,3,Robert,-
23550,corpus_gm/125796,4,4,Nardelli,-
23551,corpus_gm/125796,4,5,will,-
23552,corpus_gm/125796,4,6,step,-
23553,corpus_gm/125796,4,7,down,-
23554,corpus_gm/125796,4,8,when,-
23555,corpus_gm/125796,4,9,the,-
23556,corpus_gm/125796,4,10,bankruptcy,-
23557,corpus_gm/125796,4,11,proceedings,-
23558,corpus_gm/125796,4,12,are,-
23559,corpus_gm/125796,4,13,finalized,-
23560,corpus_gm/125796,4,14,.,-
23561,corpus_gm/125796,5,0,Initially,-
23562,corpus_gm/125796,5,1,",",-
23563,corpus_gm/125796,5,2,the,-
23564,corpus_gm/125796,5,3,Italian,-
23565,corpus_gm/125796,5,4,company,-
23566,corpus_gm/125796,5,5,",",-
23567,corpus_gm/125796,5,6,Fiat,-
23568,corpus_gm/125796,5,7,",",-
23569,corpus_gm/125796,5,8,will,-
23570,corpus_gm/125796,5,9,appoint,-
23571,corpus_gm/125796,5,10,three,-
23572,corpus_gm/125796,5,11,members,-
23573,corpus_gm/125796,5,12,on,-
23574,corpus_gm/125796,5,13,the,-
23575,corpus_gm/125796,5,14,emerging,-
23576,corpus_gm/125796,5,15,Chrysler,-
23577,corpus_gm/125796,5,16,'s,-
23578,corpus_gm/125796,5,17,new,-
23579,corpus_gm/125796,5,18,board,-
23580,corpus_gm/125796,5,19,",",-
23581,corpus_gm/125796,5,20,and,-
23582,corpus_gm/125796,5,21,the,-
23583,corpus_gm/125796,5,22,United,-
23584,corpus_gm/125796,5,23,States,-
23585,corpus_gm/125796,5,24,government,-
23586,corpus_gm/125796,5,25,will,-
23587,corpus_gm/125796,5,26,appoint,-
23588,corpus_gm/125796,5,27,six,-
23589,corpus_gm/125796,5,28,.,-
23590,corpus_gm/125796,6,0,Fiat,-
23591,corpus_gm/125796,6,1,can,-
23592,corpus_gm/125796,6,2,assume,-
23593,corpus_gm/125796,6,3,the,-
23594,corpus_gm/125796,6,4,majority,-
23595,corpus_gm/125796,6,5,of,-
23596,corpus_gm/125796,6,6,the,-
23597,corpus_gm/125796,6,7,ownership,-
23598,corpus_gm/125796,6,8,upon,-
23599,corpus_gm/125796,6,9,repayment,-
23600,corpus_gm/125796,6,10,of,-
23601,corpus_gm/125796,6,11,American,-
23602,corpus_gm/125796,6,12,loans,-
23603,corpus_gm/125796,6,13,.,-
23604,corpus_gm/125796,7,0,Chrysler,-
23605,corpus_gm/125796,7,1,administrators,-
23606,corpus_gm/125796,7,2,expect,-
23607,corpus_gm/125796,7,3,that,-
23608,corpus_gm/125796,7,4,the,-
23609,corpus_gm/125796,7,5,bankruptcy,-
23610,corpus_gm/125796,7,6,should,-
23611,corpus_gm/125796,7,7,take,-
23612,corpus_gm/125796,7,8,a,-
23613,corpus_gm/125796,7,9,couple,-
23614,corpus_gm/125796,7,10,of,-
23615,corpus_gm/125796,7,11,months,-
23616,corpus_gm/125796,7,12,.,-
23617,corpus_gm/125796,8,0,``,-
23618,corpus_gm/125796,8,1,We,-
23619,corpus_gm/125796,8,2,expect,-
23620,corpus_gm/125796,8,3,this,-
23621,corpus_gm/125796,8,4,to,-
23622,corpus_gm/125796,8,5,be,-
23623,corpus_gm/125796,8,6,a,-
23624,corpus_gm/125796,8,7,very,-
23625,corpus_gm/125796,8,8,short,-
23626,corpus_gm/125796,8,9,",",-
23627,corpus_gm/125796,8,10,30-to-60-day,-
23628,corpus_gm/125796,8,11,bankruptcy,-
23629,corpus_gm/125796,8,12,process,-
23630,corpus_gm/125796,8,13,",",-
23631,corpus_gm/125796,8,14,during,-
23632,corpus_gm/125796,8,15,which,-
23633,corpus_gm/125796,8,16,the,-
23634,corpus_gm/125796,8,17,company,-
23635,corpus_gm/125796,8,18,will,-
23636,corpus_gm/125796,8,19,function,-
23637,corpus_gm/125796,8,20,normally,-
23638,corpus_gm/125796,8,21,",",-
23639,corpus_gm/125796,8,22,'',-
23640,corpus_gm/125796,8,23,a,-
23641,corpus_gm/125796,8,24,top,-
23642,corpus_gm/125796,8,25,administration,-
23643,corpus_gm/125796,8,26,official,-
23644,corpus_gm/125796,8,27,said,-
23645,corpus_gm/125796,8,28,",",-
23646,corpus_gm/125796,8,29,``,-
23647,corpus_gm/125796,8,30,People,-
23648,corpus_gm/125796,8,31,will,-
23649,corpus_gm/125796,8,32,be,-
23650,corpus_gm/125796,8,33,able,-
23651,corpus_gm/125796,8,34,to,-
23652,corpus_gm/125796,8,35,buy,-
23653,corpus_gm/125796,8,36,cars,-
23654,corpus_gm/125796,8,37,",",-
23655,corpus_gm/125796,8,38,they,-
23656,corpus_gm/125796,8,39,will,-
23657,corpus_gm/125796,8,40,have,-
23658,corpus_gm/125796,8,41,their,-
23659,corpus_gm/125796,8,42,warranties,-
23660,corpus_gm/125796,8,43,honored,-
23661,corpus_gm/125796,8,44,",",-
23662,corpus_gm/125796,8,45,and,-
23663,corpus_gm/125796,8,46,everything,-
23664,corpus_gm/125796,8,47,should,-
23665,corpus_gm/125796,8,48,go,-
23666,corpus_gm/125796,8,49,on,-
23667,corpus_gm/125796,8,50,normally,-
23668,corpus_gm/125796,8,51,.,-
23669,corpus_gm/125796,8,52,'',-
23670,corpus_gm/125796,9,0,The,-
23671,corpus_gm/125796,9,1,bankruptcy,-
23672,corpus_gm/125796,9,2,filing,-
23673,corpus_gm/125796,9,3,indicated,-
23674,corpus_gm/125796,9,4,that,-
23675,corpus_gm/125796,9,5,Chrysler,-
23676,corpus_gm/125796,9,6,was,-
23677,corpus_gm/125796,9,7,in,-
23678,corpus_gm/125796,9,8,debt,-
23679,corpus_gm/125796,9,9,to,-
23680,corpus_gm/125796,9,10,20,-
23681,corpus_gm/125796,9,11,creditors,-
23682,corpus_gm/125796,9,12,to,-
23683,corpus_gm/125796,9,13,a,-
23684,corpus_gm/125796,9,14,tune,-
23685,corpus_gm/125796,9,15,of,-
23686,corpus_gm/125796,9,16,more,-
23687,corpus_gm/125796,9,17,than,-
23688,corpus_gm/125796,9,18,$,-
23689,corpus_gm/125796,9,19,10,-
23690,corpus_gm/125796,9,20,million,-
23691,corpus_gm/125796,9,21,each,-
23692,corpus_gm/125796,9,22,.,-
23693,corpus_gm/125796,10,0,Meanwhile,-
23694,corpus_gm/125796,10,1,",",-
23695,corpus_gm/125796,10,2,the,-
23696,corpus_gm/125796,10,3,deal,-
23697,corpus_gm/125796,10,4,with,-
23698,corpus_gm/125796,10,5,Fiat,-
23699,corpus_gm/125796,10,6,did,-
23700,corpus_gm/125796,10,7,go,-
23701,corpus_gm/125796,10,8,through,-
23702,corpus_gm/125796,10,9,",",-
23703,corpus_gm/125796,10,10,and,-
23704,corpus_gm/125796,10,11,Chrysler,-
23705,corpus_gm/125796,10,12,should,-
23706,corpus_gm/125796,10,13,have,-
23707,corpus_gm/125796,10,14,cars,-
23708,corpus_gm/125796,10,15,designed,-
23709,corpus_gm/125796,10,16,by,-
23710,corpus_gm/125796,10,17,Fiat,-
23711,corpus_gm/125796,10,18,out,-
23712,corpus_gm/125796,10,19,on,-
23713,corpus_gm/125796,10,20,the,-
23714,corpus_gm/125796,10,21,market,-
23715,corpus_gm/125796,10,22,by,-
23716,corpus_gm/125796,10,23,2011,-
23717,corpus_gm/125796,10,24,.,-
23718,corpus_gm/125796,11,0,``,-
23719,corpus_gm/125796,11,1,It,-
23720,corpus_gm/125796,11,2,'s,-
23721,corpus_gm/125796,11,3,a,-
23722,corpus_gm/125796,11,4,partnership,-
23723,corpus_gm/125796,11,5,that,-
23724,corpus_gm/125796,11,6,will,-
23725,corpus_gm/125796,11,7,give,-
23726,corpus_gm/125796,11,8,Chrysler,-
23727,corpus_gm/125796,11,9,a,-
23728,corpus_gm/125796,11,10,chance,-
23729,corpus_gm/125796,11,11,not,-
23730,corpus_gm/125796,11,12,only,-
23731,corpus_gm/125796,11,13,to,-
23732,corpus_gm/125796,11,14,survive,-
23733,corpus_gm/125796,11,15,",",-
23734,corpus_gm/125796,11,16,but,-
23735,corpus_gm/125796,11,17,to,-
23736,corpus_gm/125796,11,18,thrive,-
23737,corpus_gm/125796,11,19,in,-
23738,corpus_gm/125796,11,20,a,-
23739,corpus_gm/125796,11,21,global,-
23740,corpus_gm/125796,11,22,auto,-
